id,source,destination,data_rates,TR
0,0,10,57,75.093
1,1,7,62,74.925
2,1,21,42,75.79899999999999
3,2,9,89,74.315
4,2,18,69,74.726
5,3,4,94,74.238
6,3,17,46,75.57300000000001
7,3,18,87,74.34899999999999
8,3,21,56,75.13
9,3,21,82,74.438
10,4,20,91,74.283
11,5,14,78,74.518
12,6,19,89,74.315
13,8,1,85,74.383
14,8,5,45,75.626
15,8,13,48,75.471
16,8,15,43,75.73899999999999
17,8,16,90,74.29899999999999
18,8,23,49,75.423
19,9,7,62,74.925
20,10,14,73,74.628
21,10,16,59,75.023
22,11,6,64,74.86399999999999
23,12,10,67,74.779
24,14,23,81,74.458
25,15,10,46,75.57300000000001
26,15,12,81,74.458
27,15,12,50,75.377
28,15,18,85,74.383
29,15,22,75,74.582
30,16,0,66,74.807
31,16,4,76,74.56
32,16,10,83,74.42
33,16,13,46,75.57300000000001
34,16,19,42,75.79899999999999
35,16,23,57,75.093
36,18,3,74,74.605
37,18,11,57,75.093
38,19,4,68,74.752
39,19,9,57,75.093
40,19,21,83,74.42
41,20,23,58,75.057
42,21,10,55,75.168
43,21,11,75,74.582
44,21,15,47,75.521
45,22,3,79,74.497
46,22,6,91,74.283
47,22,13,71,74.676
48,23,8,47,75.521
49,23,21,74,74.605
