id,source,destination,data_rates,TR
0,0,9,57,75.093
1,0,11,66,74.807
2,1,15,76,74.56
3,1,16,98,74.181
4,2,16,50,75.377
5,3,4,78,74.518
6,3,6,45,75.626
7,4,1,54,75.207
8,4,15,43,75.73899999999999
9,5,4,72,74.652
10,5,12,48,75.471
11,5,13,81,74.458
12,5,19,99,74.167
13,7,14,83,74.42
14,8,13,40,75.92699999999999
15,9,6,42,75.79899999999999
16,9,8,44,75.682
17,9,13,58,75.057
18,10,8,57,75.093
19,10,14,42,75.79899999999999
20,10,18,98,74.181
21,10,18,89,74.315
22,11,4,75,74.582
23,11,5,51,75.332
24,11,6,60,74.98899999999999
25,11,16,87,74.34899999999999
26,11,23,55,75.168
27,12,5,61,74.957
28,13,12,86,74.366
29,14,2,52,75.289
30,14,20,46,75.57300000000001
31,15,2,96,74.209
32,16,7,84,74.40100000000001
33,16,10,85,74.383
34,16,17,67,74.779
35,17,0,85,74.383
36,17,7,76,74.56
37,18,3,87,74.34899999999999
38,19,11,91,74.283
39,19,18,69,74.726
40,20,18,92,74.268
41,21,2,99,74.167
42,21,19,80,74.477
43,22,0,80,74.477
44,22,10,96,74.209
45,22,10,91,74.283
46,22,14,69,74.726
47,22,19,52,75.289
48,23,6,74,74.605
49,23,19,64,74.86399999999999
