,id,source,destination,data_rates,TR
0,0,8,9,99,74.167
1,1,2,12,79,74.497
2,2,0,1,36,76.218
3,3,2,6,63,74.89399999999999
4,4,8,9,75,74.582
5,5,2,3,67,74.779
6,6,7,9,40,75.92699999999999
7,7,4,7,49,75.423
8,8,1,3,100,74.154
9,9,4,6,86,74.366
10,10,2,3,96,74.209
11,11,6,9,54,75.207
12,12,6,10,44,75.682
13,13,3,8,78,74.518
14,14,1,5,55,75.168
15,15,0,13,61,74.957
16,16,1,13,94,74.238
17,17,5,8,89,74.315
18,18,7,11,57,75.093
19,19,5,11,82,74.438
20,20,2,4,50,75.377
21,21,0,13,50,75.377
22,22,1,11,51,75.332
23,23,5,13,31,76.667
24,24,0,7,95,74.223
25,25,3,13,78,74.518
26,26,11,13,46,75.57300000000001
27,27,9,11,65,74.835
28,28,4,11,86,74.366
29,29,6,13,56,75.13
30,30,6,11,45,75.626
31,31,6,7,81,74.458
32,32,5,12,84,74.40100000000001
33,33,2,3,79,74.497
34,34,4,11,73,74.628
35,35,5,7,84,74.40100000000001
36,36,7,12,66,74.807
37,37,0,2,53,75.247
38,38,1,8,30,76.771
39,39,11,13,71,74.676
40,40,7,12,42,75.79899999999999
41,41,5,8,43,75.73899999999999
42,42,5,13,40,75.92699999999999
43,43,7,11,65,74.835
44,44,2,3,31,76.667
45,45,5,11,63,74.89399999999999
46,46,0,3,33,76.47399999999999
47,47,4,8,61,74.957
48,48,4,7,41,75.862
49,49,8,12,70,74.70100000000001
50,50,1,6,88,74.332
51,51,9,13,36,76.218
52,52,11,12,46,75.57300000000001
53,53,2,8,47,75.521
54,54,5,7,54,75.207
55,55,4,6,59,75.023
56,56,3,9,38,76.066
57,57,2,10,58,75.057
58,58,2,8,77,74.539
59,59,0,8,68,74.752
60,60,2,13,55,75.168
61,61,1,10,76,74.56
62,62,3,12,78,74.518
63,63,6,7,39,75.995
64,64,0,13,61,74.957
65,65,7,13,96,74.209
66,66,9,13,70,74.70100000000001
67,67,7,13,71,74.676
68,68,3,12,84,74.40100000000001
69,69,5,11,47,75.521
70,70,3,9,79,74.497
71,71,3,6,50,75.377
72,72,0,4,70,74.70100000000001
73,73,9,13,75,74.582
74,74,0,4,58,75.057
75,75,3,11,47,75.521
76,76,2,13,96,74.209
77,77,4,7,61,74.957
78,78,12,13,67,74.779
79,79,9,11,75,74.582
80,80,0,2,77,74.539
81,81,7,9,61,74.957
82,82,3,12,42,75.79899999999999
83,83,2,13,79,74.497
84,84,7,12,95,74.223
85,85,8,12,56,75.13
86,86,12,13,75,74.582
87,87,1,6,93,74.252
88,88,8,12,64,74.86399999999999
89,89,2,5,74,74.605
90,90,3,5,63,74.89399999999999
91,91,7,12,37,76.14
92,92,2,11,38,76.066
93,93,3,6,37,76.14
94,94,0,9,61,74.957
95,95,5,11,96,74.209
96,96,6,10,75,74.582
97,97,2,5,96,74.209
98,98,2,8,34,76.384
99,99,6,10,51,75.332
