,id,source,destination,data_rates,TR
0,0,9,11,83,74.42
1,1,4,6,36,76.218
2,2,1,3,98,74.181
3,3,1,2,73,74.628
4,4,0,6,93,74.252
5,5,8,10,43,75.73899999999999
6,6,11,12,100,74.154
7,7,9,13,47,75.521
8,8,3,5,45,75.626
9,9,9,11,58,75.057
10,10,3,12,85,74.383
11,11,3,10,89,74.315
12,12,1,4,59,75.023
13,13,0,8,58,75.057
14,14,5,8,84,74.40100000000001
15,15,2,6,47,75.521
16,16,3,10,91,74.283
17,17,1,8,78,74.518
18,18,0,1,99,74.167
19,19,7,10,43,75.73899999999999
20,20,2,11,45,75.626
21,21,0,2,52,75.289
22,22,6,9,83,74.42
23,23,1,8,56,75.13
24,24,5,13,72,74.652
25,25,1,11,57,75.093
26,26,1,13,69,74.726
27,27,0,13,57,75.093
28,28,2,9,77,74.539
29,29,6,12,31,76.667
30,30,8,13,87,74.34899999999999
31,31,6,8,54,75.207
32,32,1,11,80,74.477
33,33,3,9,98,74.181
34,34,9,13,66,74.807
35,35,5,7,77,74.539
36,36,1,12,60,74.98899999999999
37,37,5,8,90,74.29899999999999
38,38,6,7,76,74.56
39,39,3,4,65,74.835
40,40,1,6,56,75.13
41,41,2,5,78,74.518
42,42,6,7,37,76.14
43,43,5,8,33,76.47399999999999
44,44,1,11,91,74.283
45,45,0,4,76,74.56
46,46,4,7,73,74.628
47,47,1,5,59,75.023
48,48,4,6,65,74.835
49,49,8,12,41,75.862
50,50,5,6,36,76.218
51,51,1,13,78,74.518
52,52,8,10,40,75.92699999999999
53,53,1,3,67,74.779
54,54,1,12,30,76.771
55,55,5,12,60,74.98899999999999
56,56,1,9,45,75.626
57,57,7,13,76,74.56
58,58,2,7,65,74.835
59,59,3,12,72,74.652
60,60,6,13,44,75.682
61,61,6,11,39,75.995
62,62,5,8,31,76.667
63,63,1,11,96,74.209
64,64,6,10,79,74.497
65,65,2,8,69,74.726
66,66,2,5,50,75.377
67,67,0,12,33,76.47399999999999
68,68,0,1,90,74.29899999999999
69,69,9,13,72,74.652
70,70,9,11,31,76.667
71,71,2,12,96,74.209
72,72,6,7,30,76.771
73,73,5,12,75,74.582
74,74,0,12,85,74.383
75,75,1,7,67,74.779
76,76,9,11,50,75.377
77,77,9,10,74,74.605
78,78,2,12,60,74.98899999999999
79,79,1,11,68,74.752
80,80,4,13,43,75.73899999999999
81,81,5,7,82,74.438
82,82,0,2,45,75.626
83,83,7,12,37,76.14
84,84,4,6,93,74.252
85,85,9,11,88,74.332
86,86,0,11,92,74.268
87,87,10,12,36,76.218
88,88,9,13,79,74.497
89,89,0,9,42,75.79899999999999
90,90,3,5,89,74.315
91,91,2,7,81,74.458
92,92,8,10,85,74.383
93,93,10,12,84,74.40100000000001
94,94,6,10,34,76.384
95,95,5,13,73,74.628
96,96,5,9,93,74.252
97,97,2,6,66,74.807
98,98,6,10,65,74.835
99,99,1,3,48,75.471
