,id,source,destination,data_rates,TR
0,0,3,13,75,74.582
1,1,5,6,50,75.377
2,2,0,1,52,75.289
3,3,4,12,41,75.862
4,4,7,8,57,75.093
5,5,5,10,93,74.252
6,6,4,7,93,74.252
7,7,7,13,57,75.093
8,8,10,13,77,74.539
9,9,2,6,47,75.521
10,10,7,10,97,74.194
11,11,2,3,74,74.605
12,12,0,2,44,75.682
13,13,0,9,37,76.14
14,14,2,7,70,74.70100000000001
15,15,2,5,49,75.423
16,16,0,2,35,76.29899999999999
17,17,1,3,41,75.862
18,18,3,8,33,76.47399999999999
19,19,6,13,78,74.518
20,20,5,12,85,74.383
21,21,6,9,87,74.34899999999999
22,22,3,9,48,75.471
23,23,9,12,93,74.252
24,24,11,13,73,74.628
25,25,9,13,31,76.667
26,26,3,9,54,75.207
27,27,9,11,67,74.779
28,28,2,13,74,74.605
29,29,4,13,61,74.957
30,30,4,9,87,74.34899999999999
31,31,8,9,40,75.92699999999999
32,32,2,3,99,74.167
33,33,5,11,89,74.315
34,34,4,13,54,75.207
35,35,5,10,73,74.628
36,36,2,6,51,75.332
37,37,2,8,36,76.218
38,38,1,6,67,74.779
39,39,0,10,88,74.332
40,40,2,4,84,74.40100000000001
41,41,2,10,97,74.194
42,42,4,7,53,75.247
43,43,12,13,57,75.093
44,44,0,3,40,75.92699999999999
45,45,6,8,53,75.247
46,46,9,11,69,74.726
47,47,8,11,69,74.726
48,48,0,11,41,75.862
49,49,10,12,38,76.066
50,50,3,8,58,75.057
51,51,8,12,89,74.315
52,52,8,11,43,75.73899999999999
53,53,2,10,65,74.835
54,54,5,8,38,76.066
55,55,8,11,91,74.283
56,56,0,2,84,74.40100000000001
57,57,0,7,70,74.70100000000001
58,58,2,12,57,75.093
59,59,1,2,64,74.86399999999999
60,60,0,4,92,74.268
61,61,7,9,94,74.238
62,62,2,7,65,74.835
63,63,7,12,67,74.779
64,64,1,4,94,74.238
65,65,5,12,71,74.676
66,66,8,12,85,74.383
67,67,6,12,76,74.56
68,68,1,9,63,74.89399999999999
69,69,2,10,45,75.626
70,70,2,11,72,74.652
71,71,1,13,43,75.73899999999999
72,72,2,8,44,75.682
73,73,0,8,91,74.283
74,74,3,9,38,76.066
75,75,3,9,75,74.582
76,76,0,3,61,74.957
77,77,5,8,73,74.628
78,78,0,6,82,74.438
79,79,1,4,51,75.332
80,80,5,13,33,76.47399999999999
81,81,4,9,89,74.315
82,82,0,1,56,75.13
83,83,2,4,76,74.56
84,84,2,12,93,74.252
85,85,1,2,49,75.423
86,86,0,7,100,74.154
87,87,3,9,89,74.315
88,88,2,11,86,74.366
89,89,7,13,76,74.56
90,90,4,7,68,74.752
91,91,7,12,57,75.093
92,92,3,9,88,74.332
93,93,0,2,72,74.652
94,94,0,1,85,74.383
95,95,1,4,100,74.154
96,96,2,11,85,74.383
97,97,6,9,90,74.29899999999999
98,98,1,3,64,74.86399999999999
99,99,2,3,92,74.268
