,id,source,destination,data_rates,TR
0,0,4,13,53,75.247
1,1,1,8,36,76.218
2,2,5,12,53,75.247
3,3,2,7,90,74.29899999999999
4,4,5,8,35,76.29899999999999
5,5,2,10,39,75.995
6,6,1,2,50,75.377
7,7,0,8,88,74.332
8,8,6,11,69,74.726
9,9,8,9,52,75.289
10,10,2,11,85,74.383
11,11,0,12,92,74.268
12,12,0,7,70,74.70100000000001
13,13,9,10,69,74.726
14,14,1,10,80,74.477
15,15,6,13,53,75.247
16,16,3,12,96,74.209
17,17,7,10,38,76.066
18,18,2,6,86,74.366
19,19,4,5,53,75.247
20,20,7,11,38,76.066
21,21,6,12,69,74.726
22,22,8,11,76,74.56
23,23,4,9,73,74.628
24,24,7,10,83,74.42
25,25,10,12,41,75.862
26,26,6,11,84,74.40100000000001
27,27,0,6,84,74.40100000000001
28,28,1,6,90,74.29899999999999
29,29,6,11,68,74.752
30,30,0,10,72,74.652
31,31,11,12,48,75.471
32,32,7,8,65,74.835
33,33,12,13,100,74.154
34,34,2,6,39,75.995
35,35,6,10,53,75.247
36,36,7,12,31,76.667
37,37,3,5,87,74.34899999999999
38,38,3,8,81,74.458
39,39,4,11,86,74.366
40,40,6,13,58,75.057
41,41,5,7,88,74.332
42,42,2,6,79,74.497
43,43,7,10,94,74.238
44,44,6,13,75,74.582
45,45,1,11,76,74.56
46,46,4,5,30,76.771
47,47,1,2,91,74.283
48,48,0,12,43,75.73899999999999
49,49,5,11,48,75.471
50,50,0,7,42,75.79899999999999
51,51,1,7,68,74.752
52,52,8,10,66,74.807
53,53,4,13,79,74.497
54,54,5,12,85,74.383
55,55,10,13,48,75.471
56,56,7,11,94,74.238
57,57,6,12,53,75.247
58,58,7,10,42,75.79899999999999
59,59,1,13,46,75.57300000000001
60,60,3,5,39,75.995
61,61,1,13,70,74.70100000000001
62,62,1,8,75,74.582
63,63,2,3,47,75.521
64,64,5,13,71,74.676
65,65,3,7,55,75.168
66,66,4,9,81,74.458
67,67,1,7,53,75.247
68,68,5,6,63,74.89399999999999
69,69,7,9,45,75.626
70,70,0,6,60,74.98899999999999
71,71,11,13,74,74.605
72,72,5,7,36,76.218
73,73,11,12,40,75.92699999999999
74,74,8,10,40,75.92699999999999
75,75,0,4,36,76.218
76,76,3,8,78,74.518
77,77,2,7,69,74.726
78,78,1,3,87,74.34899999999999
79,79,8,12,58,75.057
80,80,2,10,70,74.70100000000001
81,81,3,4,49,75.423
82,82,9,11,73,74.628
83,83,3,4,94,74.238
84,84,3,11,70,74.70100000000001
85,85,9,10,99,74.167
86,86,5,13,31,76.667
87,87,5,11,62,74.925
88,88,7,8,65,74.835
89,89,7,11,80,74.477
90,90,2,6,79,74.497
91,91,0,1,100,74.154
92,92,9,12,49,75.423
93,93,0,9,69,74.726
94,94,8,11,34,76.384
95,95,10,13,47,75.521
96,96,8,11,68,74.752
97,97,5,12,64,74.86399999999999
98,98,4,9,51,75.332
99,99,3,9,40,75.92699999999999
