,id,source,destination,data_rates,TR
0,0,5,9,34,76.384
1,1,2,12,78,74.518
2,2,7,11,33,76.47399999999999
3,3,4,7,35,76.29899999999999
4,4,2,9,67,74.779
5,5,10,11,36,76.218
6,6,8,12,88,74.332
7,7,4,9,88,74.332
8,8,5,7,81,74.458
9,9,4,12,40,75.92699999999999
10,10,1,7,76,74.56
11,11,2,5,66,74.807
12,12,3,10,99,74.167
13,13,1,9,76,74.56
14,14,8,9,86,74.366
15,15,1,6,62,74.925
16,16,1,9,60,74.98899999999999
17,17,1,4,88,74.332
18,18,1,9,35,76.29899999999999
19,19,3,7,39,75.995
20,20,2,6,42,75.79899999999999
21,21,9,13,57,75.093
22,22,3,7,89,74.315
23,23,1,5,87,74.34899999999999
24,24,9,11,34,76.384
25,25,11,13,58,75.057
26,26,3,7,67,74.779
27,27,0,11,59,75.023
28,28,1,12,76,74.56
29,29,3,5,74,74.605
30,30,4,13,50,75.377
31,31,1,12,60,74.98899999999999
32,32,4,13,31,76.667
33,33,6,8,99,74.167
34,34,1,9,41,75.862
35,35,0,11,37,76.14
36,36,2,4,56,75.13
37,37,2,7,44,75.682
38,38,3,6,64,74.86399999999999
39,39,4,5,54,75.207
40,40,0,8,97,74.194
41,41,1,12,95,74.223
42,42,7,10,33,76.47399999999999
43,43,0,3,82,74.438
44,44,9,13,49,75.423
45,45,6,10,60,74.98899999999999
46,46,3,12,68,74.752
47,47,4,11,96,74.209
48,48,1,10,59,75.023
49,49,3,9,99,74.167
50,50,10,13,51,75.332
51,51,4,8,79,74.497
52,52,4,6,77,74.539
53,53,1,10,68,74.752
54,54,3,12,79,74.497
55,55,5,7,77,74.539
56,56,5,12,42,75.79899999999999
57,57,2,13,39,75.995
58,58,2,11,100,74.154
59,59,11,13,42,75.79899999999999
60,60,0,4,32,76.568
61,61,8,13,69,74.726
62,62,9,12,92,74.268
63,63,7,10,77,74.539
64,64,0,9,43,75.73899999999999
65,65,1,12,56,75.13
66,66,2,8,62,74.925
67,67,5,12,99,74.167
68,68,0,13,41,75.862
69,69,6,9,90,74.29899999999999
70,70,0,10,75,74.582
71,71,5,10,56,75.13
72,72,3,12,43,75.73899999999999
73,73,7,8,60,74.98899999999999
74,74,6,9,64,74.86399999999999
75,75,9,11,38,76.066
76,76,9,10,71,74.676
77,77,2,8,46,75.57300000000001
78,78,6,7,57,75.093
79,79,1,7,71,74.676
80,80,0,3,47,75.521
81,81,6,11,50,75.377
82,82,3,13,73,74.628
83,83,3,11,48,75.471
84,84,9,11,88,74.332
85,85,5,6,99,74.167
86,86,5,7,81,74.458
87,87,8,11,54,75.207
88,88,7,11,71,74.676
89,89,4,11,37,76.14
90,90,1,5,94,74.238
91,91,1,10,92,74.268
92,92,8,13,88,74.332
93,93,0,3,48,75.471
94,94,3,12,72,74.652
95,95,1,4,31,76.667
96,96,11,13,60,74.98899999999999
97,97,6,8,52,75.289
98,98,3,13,41,75.862
99,99,3,10,42,75.79899999999999
