,id,source,destination,data_rates,TR
0,0,5,10,70,74.70100000000001
1,1,1,5,57,75.093
2,2,5,7,76,74.56
3,3,8,12,100,74.154
4,4,1,5,80,74.477
5,5,5,9,37,76.14
6,6,8,13,61,74.957
7,7,1,11,79,74.497
8,8,4,12,53,75.247
9,9,3,12,95,74.223
10,10,8,9,74,74.605
11,11,0,5,96,74.209
12,12,6,11,60,74.98899999999999
13,13,4,9,51,75.332
14,14,3,7,93,74.252
15,15,7,8,31,76.667
16,16,3,4,40,75.92699999999999
17,17,2,10,98,74.181
18,18,5,11,80,74.477
19,19,2,13,51,75.332
20,20,1,5,88,74.332
21,21,0,5,87,74.34899999999999
22,22,1,11,94,74.238
23,23,9,11,75,74.582
24,24,11,13,74,74.605
25,25,3,12,38,76.066
26,26,1,2,95,74.223
27,27,4,5,74,74.605
28,28,12,13,48,75.471
29,29,6,13,97,74.194
30,30,10,13,33,76.47399999999999
31,31,9,13,31,76.667
32,32,1,10,36,76.218
33,33,0,9,66,74.807
34,34,3,5,92,74.268
35,35,0,12,58,75.057
36,36,6,12,69,74.726
37,37,2,9,72,74.652
38,38,3,8,35,76.29899999999999
39,39,1,7,57,75.093
40,40,6,11,55,75.168
41,41,1,7,47,75.521
42,42,6,13,37,76.14
43,43,1,10,37,76.14
44,44,5,6,48,75.471
45,45,2,9,48,75.471
46,46,6,9,96,74.209
47,47,0,11,43,75.73899999999999
48,48,1,5,66,74.807
49,49,1,6,40,75.92699999999999
50,50,2,10,95,74.223
51,51,3,4,95,74.223
52,52,1,9,39,75.995
53,53,5,11,91,74.283
54,54,10,13,30,76.771
55,55,3,7,81,74.458
56,56,7,11,92,74.268
57,57,7,10,57,75.093
58,58,12,13,47,75.521
59,59,1,8,37,76.14
60,60,2,7,90,74.29899999999999
61,61,6,13,76,74.56
62,62,6,12,85,74.383
63,63,10,13,55,75.168
64,64,4,10,43,75.73899999999999
65,65,5,6,30,76.771
66,66,2,11,36,76.218
67,67,2,9,53,75.247
68,68,4,13,51,75.332
69,69,4,6,65,74.835
70,70,3,12,57,75.093
71,71,5,10,96,74.209
72,72,0,4,41,75.862
73,73,1,6,85,74.383
74,74,9,13,42,75.79899999999999
75,75,4,12,87,74.34899999999999
76,76,0,2,69,74.726
77,77,2,4,63,74.89399999999999
78,78,0,5,55,75.168
79,79,7,10,56,75.13
80,80,6,8,57,75.093
81,81,4,7,48,75.471
82,82,4,12,99,74.167
83,83,1,8,76,74.56
84,84,3,5,65,74.835
85,85,4,5,44,75.682
86,86,8,9,37,76.14
87,87,5,11,93,74.252
88,88,3,11,55,75.168
89,89,8,10,62,74.925
90,90,3,11,34,76.384
91,91,1,13,90,74.29899999999999
92,92,6,10,49,75.423
93,93,11,12,94,74.238
94,94,2,12,34,76.384
95,95,1,10,73,74.628
96,96,1,11,70,74.70100000000001
97,97,0,2,77,74.539
98,98,11,13,53,75.247
99,99,7,11,32,76.568
