,id,source,destination,data_rates,TR
0,0,5,6,51,75.332
1,1,7,8,58,75.057
2,2,0,6,51,75.332
3,3,8,10,83,74.42
4,4,2,12,55,75.168
5,5,3,4,38,76.066
6,6,2,7,73,74.628
7,7,4,9,55,75.168
8,8,2,4,55,75.168
9,9,2,11,34,76.384
10,10,2,9,91,74.283
11,11,5,8,62,74.925
12,12,5,11,35,76.29899999999999
13,13,12,13,94,74.238
14,14,10,11,50,75.377
15,15,2,9,73,74.628
16,16,1,6,76,74.56
17,17,9,12,44,75.682
18,18,2,4,98,74.181
19,19,4,9,77,74.539
20,20,9,12,68,74.752
21,21,0,9,91,74.283
22,22,1,12,69,74.726
23,23,3,6,31,76.667
24,24,4,11,64,74.86399999999999
25,25,9,10,87,74.34899999999999
26,26,1,8,82,74.438
27,27,10,13,70,74.70100000000001
28,28,3,7,30,76.771
29,29,7,9,80,74.477
30,30,4,6,61,74.957
31,31,2,8,76,74.56
32,32,3,7,83,74.42
33,33,6,9,87,74.34899999999999
34,34,9,12,32,76.568
35,35,8,13,85,74.383
36,36,0,13,70,74.70100000000001
37,37,0,11,35,76.29899999999999
38,38,9,10,47,75.521
39,39,5,10,39,75.995
40,40,0,4,70,74.70100000000001
41,41,3,13,68,74.752
42,42,9,10,34,76.384
43,43,2,13,100,74.154
44,44,2,4,47,75.521
45,45,1,10,52,75.289
46,46,1,7,51,75.332
47,47,2,12,32,76.568
48,48,4,13,67,74.779
49,49,1,13,48,75.471
50,50,5,7,59,75.023
51,51,7,11,97,74.194
52,52,0,10,95,74.223
53,53,6,10,38,76.066
54,54,5,10,72,74.652
55,55,3,11,55,75.168
56,56,9,13,81,74.458
57,57,0,9,67,74.779
58,58,4,13,48,75.471
59,59,1,10,65,74.835
60,60,0,3,90,74.29899999999999
61,61,4,11,81,74.458
62,62,8,9,44,75.682
63,63,4,9,41,75.862
64,64,8,9,56,75.13
65,65,1,7,91,74.283
66,66,5,7,78,74.518
67,67,1,4,75,74.582
68,68,2,4,40,75.92699999999999
69,69,0,2,35,76.29899999999999
70,70,6,7,92,74.268
71,71,10,12,59,75.023
72,72,6,12,64,74.86399999999999
73,73,6,12,62,74.925
74,74,4,8,66,74.807
75,75,2,3,49,75.423
76,76,1,11,46,75.57300000000001
77,77,2,4,93,74.252
78,78,10,13,94,74.238
79,79,1,9,72,74.652
80,80,4,7,55,75.168
81,81,1,7,72,74.652
82,82,3,7,77,74.539
83,83,0,13,93,74.252
84,84,2,12,36,76.218
85,85,7,10,68,74.752
86,86,7,11,60,74.98899999999999
87,87,9,11,73,74.628
88,88,4,8,69,74.726
89,89,7,12,46,75.57300000000001
90,90,6,8,37,76.14
91,91,0,4,30,76.771
92,92,1,2,34,76.384
93,93,1,10,52,75.289
94,94,1,11,85,74.383
95,95,1,4,53,75.247
96,96,1,10,73,74.628
97,97,2,3,100,74.154
98,98,10,12,76,74.56
99,99,2,9,68,74.752
