,id,source,destination,data_rates,TR
0,0,0,6,37,76.14
1,1,7,12,90,74.29899999999999
2,2,4,7,79,74.497
3,3,6,7,82,74.438
4,4,1,8,76,74.56
5,5,4,8,66,74.807
6,6,6,7,53,75.247
7,7,10,13,76,74.56
8,8,3,8,38,76.066
9,9,0,8,40,75.92699999999999
10,10,0,6,31,76.667
11,11,5,8,98,74.181
12,12,7,10,98,74.181
13,13,5,13,38,76.066
14,14,2,9,63,74.89399999999999
15,15,10,12,76,74.56
16,16,4,6,50,75.377
17,17,10,12,83,74.42
18,18,0,7,69,74.726
19,19,1,7,60,74.98899999999999
20,20,7,8,48,75.471
21,21,9,12,83,74.42
22,22,7,9,93,74.252
23,23,2,4,81,74.458
24,24,1,2,58,75.057
25,25,8,10,96,74.209
26,26,7,9,48,75.471
27,27,1,13,67,74.779
28,28,1,9,97,74.194
29,29,2,7,49,75.423
30,30,7,13,47,75.521
31,31,7,12,95,74.223
32,32,4,10,34,76.384
33,33,4,11,51,75.332
34,34,2,4,72,74.652
35,35,6,7,44,75.682
36,36,7,10,75,74.582
37,37,3,8,86,74.366
38,38,3,8,65,74.835
39,39,3,10,76,74.56
40,40,2,3,86,74.366
41,41,5,12,46,75.57300000000001
42,42,9,11,72,74.652
43,43,9,11,37,76.14
44,44,6,11,66,74.807
45,45,1,12,89,74.315
46,46,5,13,95,74.223
47,47,0,12,65,74.835
48,48,0,12,49,75.423
49,49,1,6,76,74.56
50,50,1,2,95,74.223
51,51,4,12,66,74.807
52,52,0,7,99,74.167
53,53,7,12,44,75.682
54,54,6,9,37,76.14
55,55,9,13,51,75.332
56,56,3,12,58,75.057
57,57,5,10,59,75.023
58,58,9,10,52,75.289
59,59,4,8,79,74.497
60,60,2,3,36,76.218
61,61,11,12,58,75.057
62,62,0,4,50,75.377
63,63,2,7,51,75.332
64,64,11,12,37,76.14
65,65,2,11,72,74.652
66,66,2,6,50,75.377
67,67,0,12,41,75.862
68,68,9,12,30,76.771
69,69,0,13,50,75.377
70,70,2,8,69,74.726
71,71,9,10,91,74.283
72,72,3,13,32,76.568
73,73,5,6,94,74.238
74,74,4,12,39,75.995
75,75,6,7,89,74.315
76,76,0,3,86,74.366
77,77,4,7,95,74.223
78,78,0,3,39,75.995
79,79,7,13,65,74.835
80,80,2,8,58,75.057
81,81,8,10,42,75.79899999999999
82,82,1,11,70,74.70100000000001
83,83,4,11,73,74.628
84,84,10,11,45,75.626
85,85,0,5,66,74.807
86,86,0,5,100,74.154
87,87,0,2,64,74.86399999999999
88,88,5,13,79,74.497
89,89,4,13,59,75.023
90,90,0,11,32,76.568
91,91,7,10,50,75.377
92,92,5,7,86,74.366
93,93,0,7,54,75.207
94,94,0,7,35,76.29899999999999
95,95,0,13,66,74.807
96,96,7,9,56,75.13
97,97,0,9,82,74.438
98,98,1,10,67,74.779
99,99,1,11,87,74.34899999999999
