,id,source,destination,data_rates,TR
0,0,12,13,94,74.238
1,1,1,5,61,74.957
2,2,3,9,76,74.56
3,3,4,10,62,74.925
4,4,5,10,38,76.066
5,5,7,11,54,75.207
6,6,7,8,51,75.332
7,7,2,4,30,76.771
8,8,1,5,41,75.862
9,9,8,9,92,74.268
10,10,5,10,82,74.438
11,11,5,6,34,76.384
12,12,3,11,40,75.92699999999999
13,13,5,6,96,74.209
14,14,2,12,92,74.268
15,15,8,11,53,75.247
16,16,3,11,62,74.925
17,17,3,9,80,74.477
18,18,2,5,60,74.98899999999999
19,19,4,9,68,74.752
20,20,4,11,97,74.194
21,21,1,2,65,74.835
22,22,6,9,88,74.332
23,23,1,7,82,74.438
24,24,2,3,41,75.862
25,25,6,7,86,74.366
26,26,1,6,30,76.771
27,27,3,6,81,74.458
28,28,1,7,64,74.86399999999999
29,29,0,13,53,75.247
30,30,7,12,83,74.42
31,31,2,7,80,74.477
32,32,3,11,61,74.957
33,33,0,7,88,74.332
34,34,0,8,87,74.34899999999999
35,35,2,6,87,74.34899999999999
36,36,2,6,65,74.835
37,37,2,8,41,75.862
38,38,5,10,71,74.676
39,39,3,6,94,74.238
40,40,7,13,50,75.377
41,41,8,12,55,75.168
42,42,4,9,53,75.247
43,43,2,8,81,74.458
44,44,4,8,79,74.497
45,45,1,11,49,75.423
46,46,2,11,91,74.283
47,47,8,10,36,76.218
48,48,8,11,34,76.384
49,49,0,7,98,74.181
50,50,10,11,74,74.605
51,51,0,2,84,74.40100000000001
52,52,0,8,40,75.92699999999999
53,53,6,12,52,75.289
54,54,2,11,30,76.771
55,55,1,8,69,74.726
56,56,8,9,95,74.223
57,57,8,11,61,74.957
58,58,7,8,54,75.207
59,59,2,9,66,74.807
60,60,11,12,36,76.218
61,61,2,7,84,74.40100000000001
62,62,4,10,57,75.093
63,63,1,9,40,75.92699999999999
64,64,4,12,57,75.093
65,65,2,6,49,75.423
66,66,6,8,51,75.332
67,67,0,7,30,76.771
68,68,0,9,46,75.57300000000001
69,69,1,5,62,74.925
70,70,1,6,39,75.995
71,71,1,3,56,75.13
72,72,1,13,62,74.925
73,73,1,5,67,74.779
74,74,0,4,69,74.726
75,75,0,7,53,75.247
76,76,0,3,45,75.626
77,77,5,6,40,75.92699999999999
78,78,1,13,69,74.726
79,79,3,10,53,75.247
80,80,1,4,76,74.56
81,81,7,11,86,74.366
82,82,0,2,87,74.34899999999999
83,83,4,5,78,74.518
84,84,9,12,50,75.377
85,85,6,12,66,74.807
86,86,7,8,69,74.726
87,87,2,11,64,74.86399999999999
88,88,10,13,40,75.92699999999999
89,89,2,10,54,75.207
90,90,8,12,91,74.283
91,91,6,10,47,75.521
92,92,3,6,43,75.73899999999999
93,93,4,5,67,74.779
94,94,2,8,57,75.093
95,95,0,11,89,74.315
96,96,7,9,80,74.477
97,97,3,11,78,74.518
98,98,1,2,51,75.332
99,99,3,12,31,76.667
