,id,source,destination,data_rates,TR
0,0,3,13,58,75.057
1,1,3,12,77,74.539
2,2,8,12,96,74.209
3,3,2,10,87,74.34899999999999
4,4,3,8,64,74.86399999999999
5,5,10,13,83,74.42
6,6,0,4,59,75.023
7,7,11,12,98,74.181
8,8,1,6,100,74.154
9,9,5,11,91,74.283
10,10,4,12,57,75.093
11,11,5,12,62,74.925
12,12,2,10,47,75.521
13,13,5,7,85,74.383
14,14,7,11,92,74.268
15,15,0,2,94,74.238
16,16,0,8,69,74.726
17,17,11,12,72,74.652
18,18,5,10,40,75.92699999999999
19,19,1,10,93,74.252
20,20,3,4,61,74.957
21,21,0,12,44,75.682
22,22,1,13,93,74.252
23,23,1,12,84,74.40100000000001
24,24,2,8,92,74.268
25,25,1,2,50,75.377
26,26,2,9,77,74.539
27,27,0,12,77,74.539
28,28,8,13,38,76.066
29,29,0,9,58,75.057
30,30,9,13,49,75.423
31,31,3,4,80,74.477
32,32,0,5,50,75.377
33,33,2,9,93,74.252
34,34,6,10,88,74.332
35,35,7,10,57,75.093
36,36,4,8,65,74.835
37,37,5,13,79,74.497
38,38,9,10,89,74.315
39,39,0,5,73,74.628
40,40,2,5,70,74.70100000000001
41,41,0,5,53,75.247
42,42,1,6,62,74.925
43,43,6,9,80,74.477
44,44,6,9,92,74.268
45,45,8,12,81,74.458
46,46,4,12,31,76.667
47,47,0,7,77,74.539
48,48,9,12,61,74.957
49,49,7,10,61,74.957
50,50,2,4,38,76.066
51,51,4,8,87,74.34899999999999
52,52,11,13,53,75.247
53,53,6,9,47,75.521
54,54,8,9,54,75.207
55,55,3,7,56,75.13
56,56,3,10,68,74.752
57,57,4,10,69,74.726
58,58,1,13,58,75.057
59,59,6,12,58,75.057
60,60,3,13,66,74.807
61,61,5,9,76,74.56
62,62,2,6,97,74.194
63,63,0,13,81,74.458
64,64,3,11,58,75.057
65,65,2,10,89,74.315
66,66,7,9,39,75.995
67,67,7,9,34,76.384
68,68,5,11,35,76.29899999999999
69,69,0,13,41,75.862
70,70,0,2,53,75.247
71,71,4,9,51,75.332
72,72,2,5,30,76.771
73,73,10,11,68,74.752
74,74,11,13,36,76.218
75,75,2,4,40,75.92699999999999
76,76,7,10,74,74.605
77,77,9,10,91,74.283
78,78,4,13,99,74.167
79,79,8,13,70,74.70100000000001
80,80,10,11,100,74.154
81,81,4,8,69,74.726
82,82,6,10,66,74.807
83,83,4,11,53,75.247
84,84,0,3,60,74.98899999999999
85,85,3,8,64,74.86399999999999
86,86,5,9,35,76.29899999999999
87,87,4,6,93,74.252
88,88,2,11,34,76.384
89,89,10,11,60,74.98899999999999
90,90,7,13,88,74.332
91,91,8,10,58,75.057
92,92,2,11,73,74.628
93,93,4,12,88,74.332
94,94,8,12,92,74.268
95,95,9,13,96,74.209
96,96,5,11,43,75.73899999999999
97,97,1,7,48,75.471
98,98,5,10,93,74.252
99,99,0,7,72,74.652
