,id,source,destination,data_rates,TR
0,0,2,6,56,75.13
1,1,7,11,40,75.92699999999999
2,2,0,10,42,75.79899999999999
3,3,1,8,41,75.862
4,4,3,8,72,74.652
5,5,2,13,90,74.29899999999999
6,6,7,8,33,76.47399999999999
7,7,3,11,71,74.676
8,8,7,10,47,75.521
9,9,0,3,45,75.626
10,10,12,13,81,74.458
11,11,2,3,42,75.79899999999999
12,12,6,13,37,76.14
13,13,0,4,62,74.925
14,14,8,12,43,75.73899999999999
15,15,6,11,56,75.13
16,16,0,10,43,75.73899999999999
17,17,8,11,92,74.268
18,18,7,12,45,75.626
19,19,0,1,68,74.752
20,20,5,11,41,75.862
21,21,5,8,61,74.957
22,22,1,8,88,74.332
23,23,3,7,63,74.89399999999999
24,24,9,13,92,74.268
25,25,3,9,76,74.56
26,26,0,11,68,74.752
27,27,5,12,66,74.807
28,28,11,12,60,74.98899999999999
29,29,3,7,87,74.34899999999999
30,30,1,10,75,74.582
31,31,8,13,43,75.73899999999999
32,32,10,12,100,74.154
33,33,2,13,64,74.86399999999999
34,34,6,13,66,74.807
35,35,0,10,84,74.40100000000001
36,36,1,9,77,74.539
37,37,0,10,81,74.458
38,38,0,2,45,75.626
39,39,4,6,57,75.093
40,40,1,12,54,75.207
41,41,0,4,89,74.315
42,42,6,12,99,74.167
43,43,4,8,50,75.377
44,44,8,13,99,74.167
45,45,4,10,72,74.652
46,46,11,12,43,75.73899999999999
47,47,6,12,62,74.925
48,48,10,12,38,76.066
49,49,6,11,79,74.497
50,50,1,12,83,74.42
51,51,0,8,64,74.86399999999999
52,52,5,13,78,74.518
53,53,7,11,80,74.477
54,54,1,2,45,75.626
55,55,2,6,39,75.995
56,56,3,12,64,74.86399999999999
57,57,6,8,100,74.154
58,58,4,13,92,74.268
59,59,0,5,32,76.568
60,60,11,12,97,74.194
61,61,4,11,93,74.252
62,62,4,11,45,75.626
63,63,4,11,99,74.167
64,64,4,13,48,75.471
65,65,0,13,74,74.605
66,66,0,4,66,74.807
67,67,3,5,65,74.835
68,68,1,13,47,75.521
69,69,5,13,34,76.384
70,70,11,13,41,75.862
71,71,1,11,77,74.539
72,72,6,13,80,74.477
73,73,5,11,90,74.29899999999999
74,74,4,7,49,75.423
75,75,9,10,31,76.667
76,76,5,11,69,74.726
77,77,4,8,44,75.682
78,78,0,9,95,74.223
79,79,0,3,49,75.423
80,80,10,13,46,75.57300000000001
81,81,6,10,66,74.807
82,82,9,10,48,75.471
83,83,9,10,31,76.667
84,84,7,10,99,74.167
85,85,4,7,93,74.252
86,86,2,9,98,74.181
87,87,2,3,89,74.315
88,88,3,11,57,75.093
89,89,0,1,36,76.218
90,90,3,6,82,74.438
91,91,6,9,78,74.518
92,92,3,5,60,74.98899999999999
93,93,5,6,40,75.92699999999999
94,94,4,12,51,75.332
95,95,11,13,78,74.518
96,96,2,3,65,74.835
97,97,0,4,82,74.438
98,98,8,12,76,74.56
99,99,8,13,34,76.384
