,id,source,destination,data_rates,TR
0,0,0,2,86,74.366
1,1,5,13,74,74.605
2,2,8,12,99,74.167
3,3,3,7,41,75.862
4,4,5,8,73,74.628
5,5,4,12,51,75.332
6,6,1,9,36,76.218
7,7,7,9,92,74.268
8,8,2,4,71,74.676
9,9,9,13,51,75.332
10,10,2,5,41,75.862
11,11,4,7,54,75.207
12,12,2,8,34,76.384
13,13,1,10,76,74.56
14,14,4,8,47,75.521
15,15,0,10,83,74.42
16,16,0,13,51,75.332
17,17,0,9,59,75.023
18,18,2,6,33,76.47399999999999
19,19,7,11,32,76.568
20,20,4,5,43,75.73899999999999
21,21,8,11,49,75.423
22,22,11,13,34,76.384
23,23,2,7,53,75.247
24,24,1,8,33,76.47399999999999
25,25,4,6,37,76.14
26,26,2,10,35,76.29899999999999
27,27,8,11,94,74.238
28,28,1,12,52,75.289
29,29,8,9,72,74.652
30,30,4,12,56,75.13
31,31,6,9,97,74.194
32,32,2,9,82,74.438
33,33,0,1,92,74.268
34,34,1,6,72,74.652
35,35,4,5,78,74.518
36,36,0,3,57,75.093
37,37,4,9,45,75.626
38,38,2,3,39,75.995
39,39,6,7,42,75.79899999999999
40,40,8,13,96,74.209
41,41,0,3,32,76.568
42,42,2,9,92,74.268
43,43,3,6,67,74.779
44,44,0,8,87,74.34899999999999
45,45,0,8,61,74.957
46,46,0,7,54,75.207
47,47,9,10,83,74.42
48,48,11,12,55,75.168
49,49,2,13,69,74.726
50,50,2,6,93,74.252
51,51,4,9,89,74.315
52,52,7,10,47,75.521
53,53,7,10,60,74.98899999999999
54,54,8,11,88,74.332
55,55,7,10,40,75.92699999999999
56,56,0,1,83,74.42
57,57,9,12,92,74.268
58,58,0,2,65,74.835
59,59,0,3,70,74.70100000000001
60,60,6,8,90,74.29899999999999
61,61,4,7,99,74.167
62,62,4,6,86,74.366
63,63,3,13,54,75.207
64,64,0,6,65,74.835
65,65,1,9,48,75.471
66,66,0,11,66,74.807
67,67,12,13,35,76.29899999999999
68,68,0,7,33,76.47399999999999
69,69,0,6,75,74.582
70,70,5,11,73,74.628
71,71,2,9,35,76.29899999999999
72,72,0,12,73,74.628
73,73,5,8,68,74.752
74,74,6,11,90,74.29899999999999
75,75,7,11,75,74.582
76,76,1,13,49,75.423
77,77,3,7,37,76.14
78,78,3,4,34,76.384
79,79,5,6,74,74.605
80,80,7,8,79,74.497
81,81,10,11,49,75.423
82,82,0,12,59,75.023
83,83,1,12,55,75.168
84,84,2,12,35,76.29899999999999
85,85,12,13,34,76.384
86,86,2,9,38,76.066
87,87,9,10,78,74.518
88,88,1,10,45,75.626
89,89,1,9,46,75.57300000000001
90,90,12,13,30,76.771
91,91,10,12,81,74.458
92,92,5,9,69,74.726
93,93,3,13,69,74.726
94,94,2,10,82,74.438
95,95,6,13,88,74.332
96,96,7,9,57,75.093
97,97,0,3,39,75.995
98,98,0,5,43,75.73899999999999
99,99,2,7,81,74.458
