,id,source,destination,data_rates,TR
0,0,0,9,72,74.652
1,1,3,7,81,74.458
2,2,2,6,78,74.518
3,3,2,12,34,76.384
4,4,12,13,78,74.518
5,5,8,12,51,75.332
6,6,10,12,54,75.207
7,7,1,12,81,74.458
8,8,0,5,37,76.14
9,9,7,13,47,75.521
10,10,5,13,61,74.957
11,11,4,13,71,74.676
12,12,1,8,51,75.332
13,13,4,7,60,74.98899999999999
14,14,0,6,52,75.289
15,15,3,7,95,74.223
16,16,1,6,76,74.56
17,17,2,7,42,75.79899999999999
18,18,10,11,75,74.582
19,19,8,10,32,76.568
20,20,1,12,85,74.383
21,21,2,12,30,76.771
22,22,6,10,57,75.093
23,23,7,9,77,74.539
24,24,0,2,32,76.568
25,25,1,9,60,74.98899999999999
26,26,0,7,42,75.79899999999999
27,27,6,8,71,74.676
28,28,8,12,43,75.73899999999999
29,29,2,3,57,75.093
30,30,6,7,92,74.268
31,31,0,13,30,76.771
32,32,2,12,78,74.518
33,33,8,9,50,75.377
34,34,6,7,88,74.332
35,35,6,7,50,75.377
36,36,8,10,57,75.093
37,37,2,4,97,74.194
38,38,5,10,89,74.315
39,39,2,5,93,74.252
40,40,10,11,96,74.209
41,41,7,9,39,75.995
42,42,7,13,54,75.207
43,43,6,10,80,74.477
44,44,7,10,74,74.605
45,45,3,4,89,74.315
46,46,0,12,45,75.626
47,47,1,3,52,75.289
48,48,7,12,45,75.626
49,49,0,3,31,76.667
50,50,4,8,78,74.518
51,51,7,12,50,75.377
52,52,10,12,32,76.568
53,53,3,9,50,75.377
54,54,0,7,38,76.066
55,55,4,6,35,76.29899999999999
56,56,1,6,71,74.676
57,57,2,5,30,76.771
58,58,11,12,89,74.315
59,59,1,4,34,76.384
60,60,7,8,64,74.86399999999999
61,61,2,9,41,75.862
62,62,3,11,59,75.023
63,63,0,10,91,74.283
64,64,0,6,76,74.56
65,65,8,11,98,74.181
66,66,0,7,58,75.057
67,67,8,13,59,75.023
68,68,2,13,85,74.383
69,69,3,8,94,74.238
70,70,2,9,77,74.539
71,71,0,3,42,75.79899999999999
72,72,6,10,52,75.289
73,73,2,10,49,75.423
74,74,5,9,46,75.57300000000001
75,75,7,8,79,74.497
76,76,5,12,51,75.332
77,77,3,12,99,74.167
78,78,7,11,91,74.283
79,79,0,7,74,74.605
80,80,0,3,92,74.268
81,81,3,7,51,75.332
82,82,1,2,74,74.605
83,83,7,11,75,74.582
84,84,0,1,51,75.332
85,85,0,9,71,74.676
86,86,3,6,37,76.14
87,87,1,10,86,74.366
88,88,10,13,92,74.268
89,89,2,11,75,74.582
90,90,3,12,33,76.47399999999999
91,91,1,13,96,74.209
92,92,4,11,34,76.384
93,93,4,6,47,75.521
94,94,11,13,56,75.13
95,95,5,11,59,75.023
96,96,8,10,41,75.862
97,97,0,8,96,74.209
98,98,3,6,39,75.995
99,99,0,4,83,74.42
