,id,source,destination,data_rates,TR
0,0,8,9,42,75.79899999999999
1,1,1,9,84,74.40100000000001
2,2,3,6,62,74.925
3,3,2,11,73,74.628
4,4,6,7,55,75.168
5,5,10,11,58,75.057
6,6,1,8,81,74.458
7,7,6,12,97,74.194
8,8,4,6,92,74.268
9,9,6,13,73,74.628
10,10,8,13,98,74.181
11,11,1,10,75,74.582
12,12,10,11,85,74.383
13,13,0,3,93,74.252
14,14,4,10,46,75.57300000000001
15,15,9,10,37,76.14
16,16,1,4,88,74.332
17,17,3,6,60,74.98899999999999
18,18,2,7,81,74.458
19,19,4,10,96,74.209
20,20,7,13,51,75.332
21,21,2,13,52,75.289
22,22,5,7,69,74.726
23,23,10,13,69,74.726
24,24,7,13,75,74.582
25,25,7,12,72,74.652
26,26,10,12,41,75.862
27,27,1,5,59,75.023
28,28,5,12,56,75.13
29,29,6,10,35,76.29899999999999
30,30,7,12,46,75.57300000000001
31,31,5,12,100,74.154
32,32,2,8,94,74.238
33,33,0,4,86,74.366
34,34,0,11,39,75.995
35,35,2,3,69,74.726
36,36,8,9,33,76.47399999999999
37,37,9,11,78,74.518
38,38,3,8,88,74.332
39,39,11,13,94,74.238
40,40,0,4,40,75.92699999999999
41,41,8,11,51,75.332
42,42,4,7,85,74.383
43,43,11,12,64,74.86399999999999
44,44,8,12,68,74.752
45,45,1,3,92,74.268
46,46,2,10,100,74.154
47,47,0,6,31,76.667
48,48,3,8,54,75.207
49,49,3,8,67,74.779
50,50,2,7,83,74.42
51,51,9,12,98,74.181
52,52,3,13,79,74.497
53,53,6,8,49,75.423
54,54,5,11,97,74.194
55,55,7,13,94,74.238
56,56,1,12,62,74.925
57,57,7,8,82,74.438
58,58,3,5,69,74.726
59,59,0,6,100,74.154
60,60,8,12,57,75.093
61,61,11,12,92,74.268
62,62,0,11,93,74.252
63,63,4,5,57,75.093
64,64,6,12,81,74.458
65,65,0,11,94,74.238
66,66,0,4,94,74.238
67,67,3,8,35,76.29899999999999
68,68,0,12,32,76.568
69,69,11,12,70,74.70100000000001
70,70,10,11,30,76.771
71,71,9,13,44,75.682
72,72,11,13,31,76.667
73,73,6,7,86,74.366
74,74,6,7,43,75.73899999999999
75,75,2,11,97,74.194
76,76,0,6,84,74.40100000000001
77,77,3,8,87,74.34899999999999
78,78,4,8,60,74.98899999999999
79,79,4,8,51,75.332
80,80,7,9,78,74.518
81,81,4,13,90,74.29899999999999
82,82,10,12,91,74.283
83,83,5,8,93,74.252
84,84,8,12,89,74.315
85,85,0,12,64,74.86399999999999
86,86,7,12,64,74.86399999999999
87,87,11,12,34,76.384
88,88,1,10,62,74.925
89,89,9,12,72,74.652
90,90,5,12,37,76.14
91,91,6,9,54,75.207
92,92,5,13,48,75.471
93,93,7,10,71,74.676
94,94,4,7,60,74.98899999999999
95,95,6,12,59,75.023
96,96,3,13,33,76.47399999999999
97,97,9,11,48,75.471
98,98,0,12,47,75.521
99,99,8,10,80,74.477
