,id,source,destination,data_rates,TR
0,0,3,6,92,74.268
1,1,10,12,89,74.315
2,2,6,9,38,76.066
3,3,4,11,59,75.023
4,4,4,8,38,76.066
5,5,6,8,70,74.70100000000001
6,6,0,1,97,74.194
7,7,7,9,48,75.471
8,8,9,13,100,74.154
9,9,0,1,54,75.207
10,10,7,13,44,75.682
11,11,6,13,77,74.539
12,12,12,13,99,74.167
13,13,1,9,74,74.605
14,14,9,12,34,76.384
15,15,5,9,56,75.13
16,16,0,10,41,75.862
17,17,1,13,46,75.57300000000001
18,18,6,13,33,76.47399999999999
19,19,7,11,94,74.238
20,20,0,10,86,74.366
21,21,3,10,56,75.13
22,22,1,8,89,74.315
23,23,9,12,83,74.42
24,24,2,7,74,74.605
25,25,8,11,57,75.093
26,26,1,12,55,75.168
27,27,8,12,36,76.218
28,28,1,6,54,75.207
29,29,6,13,68,74.752
30,30,0,3,62,74.925
31,31,5,9,75,74.582
32,32,4,10,66,74.807
33,33,2,12,87,74.34899999999999
34,34,1,8,36,76.218
35,35,7,10,62,74.925
36,36,1,2,71,74.676
37,37,3,12,43,75.73899999999999
38,38,0,2,73,74.628
39,39,1,5,33,76.47399999999999
40,40,3,12,70,74.70100000000001
41,41,8,9,89,74.315
42,42,0,13,65,74.835
43,43,6,10,61,74.957
44,44,5,13,40,75.92699999999999
45,45,0,4,32,76.568
46,46,3,12,83,74.42
47,47,11,12,86,74.366
48,48,0,11,50,75.377
49,49,6,11,38,76.066
50,50,5,9,56,75.13
51,51,4,13,88,74.332
52,52,3,13,89,74.315
53,53,4,10,77,74.539
54,54,3,6,98,74.181
55,55,0,7,96,74.209
56,56,2,4,38,76.066
57,57,4,10,76,74.56
58,58,5,8,64,74.86399999999999
59,59,9,13,34,76.384
60,60,11,12,93,74.252
61,61,0,9,65,74.835
62,62,5,11,84,74.40100000000001
63,63,4,13,34,76.384
64,64,3,11,48,75.471
65,65,2,10,76,74.56
66,66,3,11,39,75.995
67,67,5,12,75,74.582
68,68,10,13,57,75.093
69,69,0,9,84,74.40100000000001
70,70,7,10,76,74.56
71,71,4,12,57,75.093
72,72,9,12,51,75.332
73,73,0,10,54,75.207
74,74,2,4,95,74.223
75,75,0,5,62,74.925
76,76,3,13,61,74.957
77,77,6,13,62,74.925
78,78,2,3,97,74.194
79,79,1,9,45,75.626
80,80,2,8,92,74.268
81,81,3,9,31,76.667
82,82,6,11,54,75.207
83,83,4,5,84,74.40100000000001
84,84,2,12,54,75.207
85,85,9,11,73,74.628
86,86,10,13,62,74.925
87,87,5,8,30,76.771
88,88,0,13,72,74.652
89,89,5,7,72,74.652
90,90,2,12,76,74.56
91,91,12,13,54,75.207
92,92,2,4,65,74.835
93,93,6,8,79,74.497
94,94,4,7,93,74.252
95,95,1,6,33,76.47399999999999
96,96,5,13,36,76.218
97,97,0,5,76,74.56
98,98,1,5,84,74.40100000000001
99,99,0,5,100,74.154
