,id,source,destination,data_rates,TR
0,0,3,7,62,74.925
1,1,2,7,33,76.47399999999999
2,2,0,13,57,75.093
3,3,0,13,55,75.168
4,4,7,11,50,75.377
5,5,4,6,87,74.34899999999999
6,6,10,11,61,74.957
7,7,11,13,87,74.34899999999999
8,8,3,5,86,74.366
9,9,2,11,50,75.377
10,10,1,9,34,76.384
11,11,3,8,33,76.47399999999999
12,12,1,13,75,74.582
13,13,3,9,60,74.98899999999999
14,14,3,7,94,74.238
15,15,1,12,59,75.023
16,16,0,13,40,75.92699999999999
17,17,3,6,68,74.752
18,18,4,5,96,74.209
19,19,2,7,76,74.56
20,20,5,13,58,75.057
21,21,3,8,48,75.471
22,22,3,7,90,74.29899999999999
23,23,7,10,97,74.194
24,24,7,12,56,75.13
25,25,6,12,34,76.384
26,26,7,9,42,75.79899999999999
27,27,3,13,70,74.70100000000001
28,28,4,9,43,75.73899999999999
29,29,5,8,50,75.377
30,30,0,9,62,74.925
31,31,1,11,54,75.207
32,32,5,7,52,75.289
33,33,2,5,62,74.925
34,34,6,13,46,75.57300000000001
35,35,1,13,31,76.667
36,36,0,4,76,74.56
37,37,2,4,41,75.862
38,38,4,9,86,74.366
39,39,11,12,59,75.023
40,40,5,13,53,75.247
41,41,6,9,82,74.438
42,42,4,9,82,74.438
43,43,4,7,42,75.79899999999999
44,44,8,12,38,76.066
45,45,2,13,42,75.79899999999999
46,46,3,9,74,74.605
47,47,1,7,89,74.315
48,48,6,12,66,74.807
49,49,4,8,41,75.862
50,50,2,10,80,74.477
51,51,6,7,94,74.238
52,52,0,10,45,75.626
53,53,0,1,91,74.283
54,54,4,13,45,75.626
55,55,5,10,89,74.315
56,56,4,11,91,74.283
57,57,9,11,67,74.779
58,58,5,8,63,74.89399999999999
59,59,4,6,93,74.252
60,60,1,12,34,76.384
61,61,0,5,66,74.807
62,62,6,10,74,74.605
63,63,1,3,82,74.438
64,64,2,3,46,75.57300000000001
65,65,1,12,31,76.667
66,66,4,8,39,75.995
67,67,4,8,84,74.40100000000001
68,68,7,9,98,74.181
69,69,8,12,57,75.093
70,70,7,9,100,74.154
71,71,11,12,53,75.247
72,72,1,5,39,75.995
73,73,9,13,57,75.093
74,74,0,5,69,74.726
75,75,1,10,75,74.582
76,76,0,1,68,74.752
77,77,5,12,52,75.289
78,78,9,11,41,75.862
79,79,4,11,40,75.92699999999999
80,80,1,3,39,75.995
81,81,3,13,80,74.477
82,82,4,10,63,74.89399999999999
83,83,1,6,38,76.066
84,84,2,7,79,74.497
85,85,6,9,42,75.79899999999999
86,86,4,9,87,74.34899999999999
87,87,0,13,66,74.807
88,88,2,12,68,74.752
89,89,3,4,44,75.682
90,90,4,11,85,74.383
91,91,0,2,67,74.779
92,92,4,11,70,74.70100000000001
93,93,9,13,59,75.023
94,94,0,10,81,74.458
95,95,6,10,35,76.29899999999999
96,96,11,12,72,74.652
97,97,5,6,91,74.283
98,98,6,9,61,74.957
99,99,2,5,76,74.56
