,id,source,destination,data_rates,TR
0,0,5,12,47,75.521
1,1,3,12,78,74.518
2,2,0,4,76,74.56
3,3,0,11,79,74.497
4,4,0,7,89,74.315
5,5,5,6,81,74.458
6,6,1,10,31,76.667
7,7,0,13,71,74.676
8,8,4,7,95,74.223
9,9,9,13,36,76.218
10,10,5,7,69,74.726
11,11,5,13,96,74.209
12,12,1,10,44,75.682
13,13,1,7,67,74.779
14,14,0,4,38,76.066
15,15,5,11,83,74.42
16,16,4,5,52,75.289
17,17,3,12,43,75.73899999999999
18,18,8,11,99,74.167
19,19,10,13,80,74.477
20,20,6,13,88,74.332
21,21,1,11,78,74.518
22,22,5,12,78,74.518
23,23,6,13,67,74.779
24,24,4,12,43,75.73899999999999
25,25,7,12,65,74.835
26,26,9,13,69,74.726
27,27,5,9,88,74.332
28,28,0,2,44,75.682
29,29,1,5,67,74.779
30,30,0,3,87,74.34899999999999
31,31,10,11,55,75.168
32,32,3,12,68,74.752
33,33,7,10,80,74.477
34,34,3,9,44,75.682
35,35,3,12,75,74.582
36,36,3,6,30,76.771
37,37,9,10,66,74.807
38,38,8,12,70,74.70100000000001
39,39,5,8,30,76.771
40,40,2,4,93,74.252
41,41,2,4,89,74.315
42,42,1,11,85,74.383
43,43,6,8,85,74.383
44,44,7,8,56,75.13
45,45,7,12,40,75.92699999999999
46,46,7,11,55,75.168
47,47,1,12,75,74.582
48,48,7,10,96,74.209
49,49,5,8,36,76.218
50,50,1,10,82,74.438
51,51,2,12,33,76.47399999999999
52,52,3,9,83,74.42
53,53,3,13,62,74.925
54,54,4,8,33,76.47399999999999
55,55,2,9,89,74.315
56,56,2,4,41,75.862
57,57,6,8,38,76.066
58,58,10,11,49,75.423
59,59,4,13,52,75.289
60,60,4,12,73,74.628
61,61,6,11,78,74.518
62,62,2,11,100,74.154
63,63,3,9,100,74.154
64,64,4,5,83,74.42
65,65,9,13,49,75.423
66,66,3,9,97,74.194
67,67,5,9,59,75.023
68,68,3,9,45,75.626
69,69,4,9,74,74.605
70,70,0,4,31,76.667
71,71,7,11,33,76.47399999999999
72,72,5,12,42,75.79899999999999
73,73,1,7,44,75.682
74,74,0,2,81,74.458
75,75,6,13,61,74.957
76,76,4,10,90,74.29899999999999
77,77,5,10,57,75.093
78,78,5,8,89,74.315
79,79,6,10,83,74.42
80,80,8,13,71,74.676
81,81,5,11,41,75.862
82,82,0,11,67,74.779
83,83,6,8,62,74.925
84,84,3,8,56,75.13
85,85,5,9,36,76.218
86,86,5,10,48,75.471
87,87,5,12,53,75.247
88,88,0,6,56,75.13
89,89,1,9,40,75.92699999999999
90,90,1,4,52,75.289
91,91,9,13,49,75.423
92,92,4,5,88,74.332
93,93,5,12,54,75.207
94,94,5,11,91,74.283
95,95,0,8,49,75.423
96,96,1,9,85,74.383
97,97,2,3,73,74.628
98,98,9,12,31,76.667
99,99,1,9,79,74.497
