,id,source,destination,data_rates,TR
0,0,2,9,39,75.995
1,1,1,13,87,74.34899999999999
2,2,6,11,78,74.518
3,3,6,9,60,74.98899999999999
4,4,8,10,97,74.194
5,5,9,12,97,74.194
6,6,1,13,32,76.568
7,7,5,13,49,75.423
8,8,5,7,34,76.384
9,9,0,7,88,74.332
10,10,1,6,58,75.057
11,11,2,8,71,74.676
12,12,2,6,54,75.207
13,13,3,6,98,74.181
14,14,0,8,72,74.652
15,15,4,9,77,74.539
16,16,5,11,91,74.283
17,17,0,11,59,75.023
18,18,2,6,35,76.29899999999999
19,19,11,13,91,74.283
20,20,8,13,79,74.497
21,21,0,3,89,74.315
22,22,8,11,78,74.518
23,23,1,11,79,74.497
24,24,3,7,93,74.252
25,25,0,13,71,74.676
26,26,1,8,53,75.247
27,27,7,8,100,74.154
28,28,0,8,44,75.682
29,29,3,4,50,75.377
30,30,4,12,89,74.315
31,31,1,6,84,74.40100000000001
32,32,6,7,44,75.682
33,33,4,12,84,74.40100000000001
34,34,3,10,73,74.628
35,35,1,10,98,74.181
36,36,3,5,65,74.835
37,37,7,8,63,74.89399999999999
38,38,0,4,71,74.676
39,39,5,6,99,74.167
40,40,0,8,54,75.207
41,41,3,5,48,75.471
42,42,11,13,71,74.676
43,43,8,9,82,74.438
44,44,0,5,35,76.29899999999999
45,45,6,10,56,75.13
46,46,0,11,36,76.218
47,47,3,12,52,75.289
48,48,8,12,62,74.925
49,49,0,2,41,75.862
50,50,7,12,34,76.384
51,51,7,9,61,74.957
52,52,1,6,50,75.377
53,53,9,12,44,75.682
54,54,5,13,66,74.807
55,55,8,13,31,76.667
56,56,6,8,88,74.332
57,57,3,12,44,75.682
58,58,7,13,60,74.98899999999999
59,59,0,9,82,74.438
60,60,0,3,67,74.779
61,61,2,8,49,75.423
62,62,3,12,84,74.40100000000001
63,63,1,9,97,74.194
64,64,4,9,38,76.066
65,65,5,12,31,76.667
66,66,7,13,59,75.023
67,67,9,10,34,76.384
68,68,3,7,38,76.066
69,69,3,4,36,76.218
70,70,3,8,46,75.57300000000001
71,71,2,6,44,75.682
72,72,3,8,73,74.628
73,73,10,13,58,75.057
74,74,3,10,81,74.458
75,75,3,13,98,74.181
76,76,0,2,83,74.42
77,77,1,6,35,76.29899999999999
78,78,9,10,91,74.283
79,79,2,13,55,75.168
80,80,0,10,86,74.366
81,81,2,9,85,74.383
82,82,1,5,53,75.247
83,83,1,11,97,74.194
84,84,5,9,88,74.332
85,85,11,12,74,74.605
86,86,9,12,50,75.377
87,87,0,5,73,74.628
88,88,9,11,100,74.154
89,89,1,6,54,75.207
90,90,12,13,47,75.521
91,91,2,7,30,76.771
92,92,1,9,94,74.238
93,93,10,11,74,74.605
94,94,7,11,85,74.383
95,95,9,13,83,74.42
96,96,6,9,73,74.628
97,97,8,13,43,75.73899999999999
98,98,8,11,89,74.315
99,99,2,10,80,74.477
