,id,source,destination,data_rates,TR
0,0,1,2,88,74.332
1,1,10,13,45,75.626
2,2,8,12,37,76.14
3,3,3,12,73,74.628
4,4,3,5,37,76.14
5,5,0,12,86,74.366
6,6,9,13,94,74.238
7,7,0,1,52,75.289
8,8,1,5,49,75.423
9,9,2,7,30,76.771
10,10,0,5,65,74.835
11,11,1,2,100,74.154
12,12,6,10,82,74.438
13,13,3,11,52,75.289
14,14,2,8,72,74.652
15,15,1,10,85,74.383
16,16,3,9,37,76.14
17,17,1,5,71,74.676
18,18,2,7,91,74.283
19,19,1,13,78,74.518
20,20,7,13,47,75.521
21,21,6,7,54,75.207
22,22,2,8,68,74.752
23,23,4,11,34,76.384
24,24,2,4,59,75.023
25,25,1,13,46,75.57300000000001
26,26,1,12,64,74.86399999999999
27,27,5,12,87,74.34899999999999
28,28,4,6,56,75.13
29,29,0,7,66,74.807
30,30,0,6,36,76.218
31,31,1,12,94,74.238
32,32,3,8,44,75.682
33,33,2,3,57,75.093
34,34,5,12,76,74.56
35,35,10,12,83,74.42
36,36,7,8,42,75.79899999999999
37,37,5,8,66,74.807
38,38,6,12,100,74.154
39,39,6,11,80,74.477
40,40,4,12,35,76.29899999999999
41,41,7,8,33,76.47399999999999
42,42,2,13,64,74.86399999999999
43,43,5,6,61,74.957
44,44,1,11,64,74.86399999999999
45,45,2,4,41,75.862
46,46,0,2,55,75.168
47,47,2,9,92,74.268
48,48,0,13,82,74.438
49,49,3,5,59,75.023
50,50,1,2,94,74.238
51,51,7,13,36,76.218
52,52,6,11,42,75.79899999999999
53,53,0,9,97,74.194
54,54,7,12,37,76.14
55,55,1,9,57,75.093
56,56,0,10,50,75.377
57,57,5,11,35,76.29899999999999
58,58,10,12,43,75.73899999999999
59,59,7,12,59,75.023
60,60,5,7,50,75.377
61,61,2,7,79,74.497
62,62,2,3,47,75.521
63,63,3,7,98,74.181
64,64,2,9,51,75.332
65,65,8,12,40,75.92699999999999
66,66,0,1,69,74.726
67,67,6,7,86,74.366
68,68,2,8,61,74.957
69,69,2,5,100,74.154
70,70,5,9,60,74.98899999999999
71,71,9,12,51,75.332
72,72,9,10,47,75.521
73,73,12,13,98,74.181
74,74,0,7,45,75.626
75,75,0,12,58,75.057
76,76,11,13,45,75.626
77,77,0,9,49,75.423
78,78,5,13,59,75.023
79,79,9,13,100,74.154
80,80,0,13,94,74.238
81,81,8,13,69,74.726
82,82,0,2,72,74.652
83,83,2,9,35,76.29899999999999
84,84,1,10,70,74.70100000000001
85,85,11,13,93,74.252
86,86,8,10,62,74.925
87,87,7,10,58,75.057
88,88,9,10,37,76.14
89,89,7,8,76,74.56
90,90,8,9,100,74.154
91,91,2,7,78,74.518
92,92,6,11,60,74.98899999999999
93,93,5,11,76,74.56
94,94,2,4,71,74.676
95,95,2,8,82,74.438
96,96,9,11,75,74.582
97,97,0,3,65,74.835
98,98,6,7,96,74.209
99,99,1,7,72,74.652
