,id,source,destination,data_rates,TR
0,0,8,10,97,74.194
1,1,6,8,55,75.168
2,2,3,6,62,74.925
3,3,5,7,88,74.332
4,4,5,9,86,74.366
5,5,8,13,61,74.957
6,6,12,13,74,74.605
7,7,6,10,97,74.194
8,8,4,5,77,74.539
9,9,0,5,48,75.471
10,10,0,10,81,74.458
11,11,8,11,69,74.726
12,12,9,12,99,74.167
13,13,5,12,51,75.332
14,14,3,10,65,74.835
15,15,10,13,50,75.377
16,16,0,8,35,76.29899999999999
17,17,2,13,37,76.14
18,18,0,2,35,76.29899999999999
19,19,4,12,100,74.154
20,20,4,10,72,74.652
21,21,0,2,86,74.366
22,22,4,12,91,74.283
23,23,2,10,88,74.332
24,24,0,3,96,74.209
25,25,11,13,32,76.568
26,26,0,13,39,75.995
27,27,4,9,81,74.458
28,28,8,11,91,74.283
29,29,5,13,56,75.13
30,30,0,4,45,75.626
31,31,3,8,70,74.70100000000001
32,32,3,8,31,76.667
33,33,6,13,33,76.47399999999999
34,34,12,13,96,74.209
35,35,1,12,58,75.057
36,36,8,13,85,74.383
37,37,0,5,47,75.521
38,38,2,8,73,74.628
39,39,6,10,93,74.252
40,40,3,13,74,74.605
41,41,4,8,95,74.223
42,42,1,9,100,74.154
43,43,0,12,40,75.92699999999999
44,44,3,12,31,76.667
45,45,8,12,94,74.238
46,46,5,9,40,75.92699999999999
47,47,3,8,36,76.218
48,48,0,13,80,74.477
49,49,0,13,42,75.79899999999999
50,50,11,13,41,75.862
51,51,11,12,64,74.86399999999999
52,52,3,7,97,74.194
53,53,6,12,82,74.438
54,54,4,9,77,74.539
55,55,6,12,34,76.384
56,56,11,12,51,75.332
57,57,0,4,96,74.209
58,58,2,9,90,74.29899999999999
59,59,3,11,93,74.252
60,60,1,4,71,74.676
61,61,2,10,41,75.862
62,62,8,13,42,75.79899999999999
63,63,0,7,83,74.42
64,64,0,9,97,74.194
65,65,1,7,76,74.56
66,66,5,6,68,74.752
67,67,1,13,72,74.652
68,68,6,12,46,75.57300000000001
69,69,2,5,88,74.332
70,70,6,13,85,74.383
71,71,1,12,71,74.676
72,72,5,12,60,74.98899999999999
73,73,0,13,69,74.726
74,74,10,11,55,75.168
75,75,3,8,100,74.154
76,76,2,10,55,75.168
77,77,1,4,98,74.181
78,78,3,13,31,76.667
79,79,3,9,85,74.383
80,80,0,7,61,74.957
81,81,8,13,74,74.605
82,82,9,11,52,75.289
83,83,7,9,95,74.223
84,84,3,10,45,75.626
85,85,7,10,56,75.13
86,86,8,12,51,75.332
87,87,5,12,32,76.568
88,88,0,7,72,74.652
89,89,0,12,89,74.315
90,90,3,6,71,74.676
91,91,7,9,55,75.168
92,92,4,12,39,75.995
93,93,3,10,38,76.066
94,94,0,4,99,74.167
95,95,1,5,68,74.752
96,96,9,13,36,76.218
97,97,4,12,48,75.471
98,98,4,5,44,75.682
99,99,1,8,52,75.289
