,id,source,destination,data_rates,TR
0,0,0,12,93,74.252
1,1,11,13,62,74.925
2,2,4,12,46,75.57300000000001
3,3,1,13,43,75.73899999999999
4,4,3,7,90,74.29899999999999
5,5,9,13,82,74.438
6,6,4,5,77,74.539
7,7,0,6,37,76.14
8,8,5,10,89,74.315
9,9,3,8,62,74.925
10,10,1,2,76,74.56
11,11,7,8,94,74.238
12,12,4,7,37,76.14
13,13,0,8,72,74.652
14,14,9,10,31,76.667
15,15,8,12,36,76.218
16,16,0,6,94,74.238
17,17,5,9,68,74.752
18,18,8,13,75,74.582
19,19,2,9,46,75.57300000000001
20,20,5,11,74,74.605
21,21,3,9,35,76.29899999999999
22,22,3,8,75,74.582
23,23,0,2,42,75.79899999999999
24,24,8,11,73,74.628
25,25,10,11,98,74.181
26,26,3,11,77,74.539
27,27,4,10,53,75.247
28,28,12,13,62,74.925
29,29,3,4,31,76.667
30,30,1,9,67,74.779
31,31,8,11,100,74.154
32,32,5,13,81,74.458
33,33,1,4,58,75.057
34,34,0,1,71,74.676
35,35,1,4,70,74.70100000000001
36,36,1,7,66,74.807
37,37,9,11,40,75.92699999999999
38,38,6,8,50,75.377
39,39,0,13,65,74.835
40,40,3,6,40,75.92699999999999
41,41,5,11,58,75.057
42,42,2,7,72,74.652
43,43,4,13,87,74.34899999999999
44,44,1,8,63,74.89399999999999
45,45,1,6,77,74.539
46,46,1,7,83,74.42
47,47,6,8,42,75.79899999999999
48,48,1,11,73,74.628
49,49,1,13,84,74.40100000000001
50,50,3,11,59,75.023
51,51,1,9,61,74.957
52,52,2,10,64,74.86399999999999
53,53,5,9,45,75.626
54,54,6,12,89,74.315
55,55,3,12,65,74.835
56,56,5,7,37,76.14
57,57,2,7,55,75.168
58,58,2,5,88,74.332
59,59,0,13,38,76.066
60,60,8,9,76,74.56
61,61,2,4,82,74.438
62,62,9,11,80,74.477
63,63,0,11,37,76.14
64,64,5,6,98,74.181
65,65,2,3,60,74.98899999999999
66,66,4,5,69,74.726
67,67,4,8,37,76.14
68,68,0,5,64,74.86399999999999
69,69,3,7,40,75.92699999999999
70,70,1,8,51,75.332
71,71,9,12,39,75.995
72,72,5,13,54,75.207
73,73,0,11,77,74.539
74,74,2,10,66,74.807
75,75,2,5,86,74.366
76,76,2,5,70,74.70100000000001
77,77,4,10,34,76.384
78,78,7,10,47,75.521
79,79,3,10,94,74.238
80,80,7,9,93,74.252
81,81,3,6,100,74.154
82,82,6,11,52,75.289
83,83,2,10,100,74.154
84,84,10,12,73,74.628
85,85,6,12,76,74.56
86,86,0,2,72,74.652
87,87,6,12,86,74.366
88,88,9,11,73,74.628
89,89,2,9,56,75.13
90,90,0,7,42,75.79899999999999
91,91,8,10,34,76.384
92,92,0,9,40,75.92699999999999
93,93,4,9,57,75.093
94,94,9,12,30,76.771
95,95,4,6,98,74.181
96,96,0,5,52,75.289
97,97,3,8,97,74.194
98,98,5,13,32,76.568
99,99,1,12,58,75.057
