,id,source,destination,data_rates,TR
0,0,1,10,50,75.377
1,1,2,3,81,74.458
2,2,0,13,53,75.247
3,3,1,5,78,74.518
4,4,2,11,89,74.315
5,5,11,13,33,76.47399999999999
6,6,8,11,98,74.181
7,7,6,10,39,75.995
8,8,4,12,39,75.995
9,9,1,10,76,74.56
10,10,1,11,53,75.247
11,11,0,2,99,74.167
12,12,7,12,77,74.539
13,13,6,8,95,74.223
14,14,7,8,40,75.92699999999999
15,15,2,4,37,76.14
16,16,7,10,96,74.209
17,17,4,5,82,74.438
18,18,0,11,31,76.667
19,19,8,12,37,76.14
20,20,1,7,37,76.14
21,21,2,4,50,75.377
22,22,2,4,91,74.283
23,23,8,12,37,76.14
24,24,1,3,70,74.70100000000001
25,25,6,9,95,74.223
26,26,7,11,99,74.167
27,27,6,11,94,74.238
28,28,7,10,33,76.47399999999999
29,29,6,7,59,75.023
30,30,7,8,52,75.289
31,31,2,11,60,74.98899999999999
32,32,9,11,94,74.238
33,33,4,9,50,75.377
34,34,8,10,70,74.70100000000001
35,35,10,13,87,74.34899999999999
36,36,7,11,81,74.458
37,37,3,6,93,74.252
38,38,4,13,33,76.47399999999999
39,39,4,6,91,74.283
40,40,5,6,30,76.771
41,41,1,4,80,74.477
42,42,4,6,80,74.477
43,43,3,13,42,75.79899999999999
44,44,8,10,91,74.283
45,45,4,11,41,75.862
46,46,1,5,94,74.238
47,47,0,12,46,75.57300000000001
48,48,5,10,78,74.518
49,49,1,8,75,74.582
50,50,3,8,41,75.862
51,51,6,11,50,75.377
52,52,5,11,44,75.682
53,53,2,5,96,74.209
54,54,7,8,68,74.752
55,55,2,10,97,74.194
56,56,0,9,45,75.626
57,57,6,10,75,74.582
58,58,6,9,85,74.383
59,59,0,8,58,75.057
60,60,6,11,89,74.315
61,61,0,8,41,75.862
62,62,9,10,44,75.682
63,63,8,13,54,75.207
64,64,4,10,47,75.521
65,65,8,10,54,75.207
66,66,0,12,100,74.154
67,67,1,7,74,74.605
68,68,0,5,72,74.652
69,69,6,7,70,74.70100000000001
70,70,2,4,58,75.057
71,71,6,12,68,74.752
72,72,4,7,85,74.383
73,73,2,7,63,74.89399999999999
74,74,9,12,36,76.218
75,75,7,13,96,74.209
76,76,4,6,33,76.47399999999999
77,77,0,12,76,74.56
78,78,0,9,82,74.438
79,79,5,12,36,76.218
80,80,6,8,85,74.383
81,81,11,13,95,74.223
82,82,10,13,70,74.70100000000001
83,83,3,4,62,74.925
84,84,1,6,86,74.366
85,85,2,13,50,75.377
86,86,8,13,100,74.154
87,87,4,13,100,74.154
88,88,5,8,68,74.752
89,89,10,13,93,74.252
90,90,1,10,46,75.57300000000001
91,91,2,6,63,74.89399999999999
92,92,2,4,94,74.238
93,93,9,12,77,74.539
94,94,7,11,60,74.98899999999999
95,95,11,12,90,74.29899999999999
96,96,1,4,58,75.057
97,97,7,11,63,74.89399999999999
98,98,2,11,61,74.957
99,99,4,10,53,75.247
