,id,source,destination,data_rates,TR
0,0,6,11,100,74.154
1,1,1,13,82,74.438
2,2,1,11,34,76.384
3,3,1,4,30,76.771
4,4,5,6,88,74.332
5,5,5,6,53,75.247
6,6,9,13,49,75.423
7,7,10,13,37,76.14
8,8,7,10,42,75.79899999999999
9,9,5,6,57,75.093
10,10,8,13,89,74.315
11,11,4,6,84,74.40100000000001
12,12,3,10,100,74.154
13,13,1,11,80,74.477
14,14,6,12,54,75.207
15,15,4,13,68,74.752
16,16,0,1,82,74.438
17,17,5,10,95,74.223
18,18,10,12,39,75.995
19,19,3,13,45,75.626
20,20,5,6,53,75.247
21,21,6,8,54,75.207
22,22,0,6,91,74.283
23,23,1,5,77,74.539
24,24,8,12,31,76.667
25,25,7,9,66,74.807
26,26,10,11,66,74.807
27,27,2,5,58,75.057
28,28,8,11,95,74.223
29,29,7,12,100,74.154
30,30,7,13,69,74.726
31,31,3,7,70,74.70100000000001
32,32,4,8,46,75.57300000000001
33,33,9,12,86,74.366
34,34,4,13,46,75.57300000000001
35,35,0,1,70,74.70100000000001
36,36,1,13,73,74.628
37,37,0,13,62,74.925
38,38,6,8,83,74.42
39,39,0,4,70,74.70100000000001
40,40,3,7,85,74.383
41,41,5,12,82,74.438
42,42,4,9,98,74.181
43,43,1,5,84,74.40100000000001
44,44,0,8,70,74.70100000000001
45,45,1,5,72,74.652
46,46,2,11,71,74.676
47,47,9,13,98,74.181
48,48,6,7,61,74.957
49,49,1,4,79,74.497
50,50,7,8,46,75.57300000000001
51,51,3,5,84,74.40100000000001
52,52,6,8,41,75.862
53,53,2,8,35,76.29899999999999
54,54,4,9,52,75.289
55,55,12,13,53,75.247
56,56,5,11,42,75.79899999999999
57,57,8,13,47,75.521
58,58,2,10,100,74.154
59,59,3,7,73,74.628
60,60,6,10,64,74.86399999999999
61,61,12,13,47,75.521
62,62,3,11,99,74.167
63,63,2,8,80,74.477
64,64,5,6,79,74.497
65,65,7,8,42,75.79899999999999
66,66,2,13,63,74.89399999999999
67,67,1,7,87,74.34899999999999
68,68,2,13,37,76.14
69,69,0,6,86,74.366
70,70,3,7,91,74.283
71,71,5,13,36,76.218
72,72,4,5,34,76.384
73,73,6,9,34,76.384
74,74,2,5,62,74.925
75,75,6,8,92,74.268
76,76,9,12,54,75.207
77,77,6,8,61,74.957
78,78,0,13,39,75.995
79,79,5,11,76,74.56
80,80,2,12,68,74.752
81,81,3,13,81,74.458
82,82,3,4,39,75.995
83,83,10,13,93,74.252
84,84,0,11,62,74.925
85,85,4,10,37,76.14
86,86,3,10,58,75.057
87,87,1,3,91,74.283
88,88,4,6,97,74.194
89,89,2,7,31,76.667
90,90,7,9,97,74.194
91,91,0,6,95,74.223
92,92,5,7,73,74.628
93,93,5,8,64,74.86399999999999
94,94,0,8,61,74.957
95,95,8,10,58,75.057
96,96,8,11,40,75.92699999999999
97,97,6,13,91,74.283
98,98,10,11,64,74.86399999999999
99,99,5,9,91,74.283
