,id,source,destination,data_rates,TR
0,0,2,4,71,74.676
1,1,9,13,47,75.521
2,2,7,10,96,74.209
3,3,2,8,70,74.70100000000001
4,4,6,11,92,74.268
5,5,4,10,100,74.154
6,6,0,2,97,74.194
7,7,3,6,63,74.89399999999999
8,8,0,3,38,76.066
9,9,7,9,34,76.384
10,10,11,13,57,75.093
11,11,5,13,69,74.726
12,12,7,8,95,74.223
13,13,4,13,96,74.209
14,14,2,3,88,74.332
15,15,6,11,43,75.73899999999999
16,16,6,7,57,75.093
17,17,3,8,94,74.238
18,18,3,6,67,74.779
19,19,1,2,62,74.925
20,20,4,8,50,75.377
21,21,1,6,74,74.605
22,22,6,12,42,75.79899999999999
23,23,6,9,95,74.223
24,24,6,8,80,74.477
25,25,6,11,89,74.315
26,26,5,10,65,74.835
27,27,9,10,98,74.181
28,28,3,12,89,74.315
29,29,2,9,38,76.066
30,30,10,13,96,74.209
31,31,0,12,78,74.518
32,32,1,7,51,75.332
33,33,1,3,91,74.283
34,34,7,11,97,74.194
35,35,0,7,78,74.518
36,36,3,12,69,74.726
37,37,4,13,40,75.92699999999999
38,38,2,11,100,74.154
39,39,5,13,87,74.34899999999999
40,40,8,10,94,74.238
41,41,9,10,78,74.518
42,42,10,12,51,75.332
43,43,9,10,81,74.458
44,44,0,1,49,75.423
45,45,0,4,73,74.628
46,46,8,12,50,75.377
47,47,3,8,66,74.807
48,48,3,8,82,74.438
49,49,2,8,82,74.438
50,50,10,11,58,75.057
51,51,6,8,41,75.862
52,52,10,11,31,76.667
53,53,4,7,37,76.14
54,54,0,2,96,74.209
55,55,7,12,73,74.628
56,56,2,4,74,74.605
57,57,8,11,30,76.771
58,58,8,11,45,75.626
59,59,4,9,35,76.29899999999999
60,60,3,9,41,75.862
61,61,8,10,36,76.218
62,62,2,9,39,75.995
63,63,1,10,35,76.29899999999999
64,64,0,5,49,75.423
65,65,0,13,32,76.568
66,66,4,11,82,74.438
67,67,9,11,97,74.194
68,68,7,8,45,75.626
69,69,6,8,72,74.652
70,70,3,6,60,74.98899999999999
71,71,10,13,42,75.79899999999999
72,72,6,12,43,75.73899999999999
73,73,2,11,43,75.73899999999999
74,74,4,9,96,74.209
75,75,1,9,64,74.86399999999999
76,76,1,12,86,74.366
77,77,6,10,43,75.73899999999999
78,78,2,6,46,75.57300000000001
79,79,3,6,90,74.29899999999999
80,80,6,12,65,74.835
81,81,2,10,99,74.167
82,82,3,8,42,75.79899999999999
83,83,0,4,97,74.194
84,84,6,10,57,75.093
85,85,5,7,61,74.957
86,86,0,12,55,75.168
87,87,1,8,40,75.92699999999999
88,88,2,6,87,74.34899999999999
89,89,0,3,42,75.79899999999999
90,90,1,7,89,74.315
91,91,0,7,58,75.057
92,92,0,1,59,75.023
93,93,5,8,67,74.779
94,94,7,11,60,74.98899999999999
95,95,2,13,30,76.771
96,96,1,12,77,74.539
97,97,2,3,48,75.471
98,98,6,8,72,74.652
99,99,1,6,55,75.168
