,id,source,destination,data_rates,TR
0,0,0,12,30,76.771
1,1,3,12,76,74.56
2,2,8,9,83,74.42
3,3,4,11,34,76.384
4,4,2,3,54,75.207
5,5,2,10,65,74.835
6,6,4,7,52,75.289
7,7,10,11,77,74.539
8,8,2,3,87,74.34899999999999
9,9,5,9,78,74.518
10,10,0,4,96,74.209
11,11,6,12,75,74.582
12,12,1,6,70,74.70100000000001
13,13,4,5,100,74.154
14,14,4,12,33,76.47399999999999
15,15,1,10,36,76.218
16,16,3,12,98,74.181
17,17,9,12,58,75.057
18,18,2,10,78,74.518
19,19,0,6,58,75.057
20,20,5,6,100,74.154
21,21,1,4,89,74.315
22,22,5,8,47,75.521
23,23,2,10,59,75.023
24,24,5,13,56,75.13
25,25,0,6,86,74.366
26,26,2,7,32,76.568
27,27,5,6,86,74.366
28,28,11,13,32,76.568
29,29,3,9,31,76.667
30,30,1,12,61,74.957
31,31,0,4,89,74.315
32,32,4,10,86,74.366
33,33,0,5,96,74.209
34,34,10,11,44,75.682
35,35,3,9,91,74.283
36,36,8,12,48,75.471
37,37,9,13,34,76.384
38,38,5,13,98,74.181
39,39,2,10,34,76.384
40,40,7,10,46,75.57300000000001
41,41,4,11,32,76.568
42,42,5,12,39,75.995
43,43,4,12,78,74.518
44,44,9,11,32,76.568
45,45,9,10,90,74.29899999999999
46,46,3,9,50,75.377
47,47,1,5,59,75.023
48,48,2,7,76,74.56
49,49,0,3,95,74.223
50,50,0,1,50,75.377
51,51,7,11,98,74.181
52,52,1,11,85,74.383
53,53,7,10,36,76.218
54,54,7,10,42,75.79899999999999
55,55,1,7,43,75.73899999999999
56,56,3,12,37,76.14
57,57,8,10,94,74.238
58,58,5,7,33,76.47399999999999
59,59,1,8,94,74.238
60,60,11,12,38,76.066
61,61,4,7,55,75.168
62,62,7,13,46,75.57300000000001
63,63,7,12,69,74.726
64,64,4,9,70,74.70100000000001
65,65,3,6,51,75.332
66,66,2,4,84,74.40100000000001
67,67,7,11,30,76.771
68,68,11,13,48,75.471
69,69,4,5,96,74.209
70,70,1,6,89,74.315
71,71,4,8,31,76.667
72,72,1,11,98,74.181
73,73,2,13,58,75.057
74,74,1,7,66,74.807
75,75,7,9,81,74.458
76,76,3,11,69,74.726
77,77,3,11,99,74.167
78,78,6,9,67,74.779
79,79,0,12,75,74.582
80,80,10,12,53,75.247
81,81,6,10,99,74.167
82,82,5,7,92,74.268
83,83,4,10,37,76.14
84,84,1,9,74,74.605
85,85,8,13,91,74.283
86,86,4,5,71,74.676
87,87,3,6,84,74.40100000000001
88,88,7,8,83,74.42
89,89,6,7,38,76.066
90,90,12,13,75,74.582
91,91,4,12,94,74.238
92,92,1,3,53,75.247
93,93,0,12,64,74.86399999999999
94,94,1,4,46,75.57300000000001
95,95,0,7,84,74.40100000000001
96,96,2,12,58,75.057
97,97,6,10,98,74.181
98,98,2,13,73,74.628
99,99,0,4,55,75.168
