,id,source,destination,data_rates,TR
0,0,5,8,85,74.383
1,1,2,10,79,74.497
2,2,12,13,30,76.771
3,3,1,9,89,74.315
4,4,5,10,95,74.223
5,5,5,6,84,74.40100000000001
6,6,2,13,33,76.47399999999999
7,7,0,13,56,75.13
8,8,0,3,80,74.477
9,9,3,6,81,74.458
10,10,1,5,45,75.626
11,11,6,10,49,75.423
12,12,2,11,77,74.539
13,13,8,9,63,74.89399999999999
14,14,6,10,74,74.605
15,15,4,10,46,75.57300000000001
16,16,1,5,42,75.79899999999999
17,17,10,13,88,74.332
18,18,1,13,84,74.40100000000001
19,19,9,13,96,74.209
20,20,1,9,37,76.14
21,21,2,11,42,75.79899999999999
22,22,0,8,37,76.14
23,23,5,9,64,74.86399999999999
24,24,1,5,43,75.73899999999999
25,25,0,5,93,74.252
26,26,6,9,37,76.14
27,27,2,9,33,76.47399999999999
28,28,5,11,69,74.726
29,29,2,12,84,74.40100000000001
30,30,5,8,52,75.289
31,31,0,2,42,75.79899999999999
32,32,9,11,54,75.207
33,33,7,10,44,75.682
34,34,6,11,66,74.807
35,35,7,11,94,74.238
36,36,2,12,74,74.605
37,37,5,7,37,76.14
38,38,4,11,57,75.093
39,39,4,7,33,76.47399999999999
40,40,2,3,65,74.835
41,41,1,11,60,74.98899999999999
42,42,3,9,100,74.154
43,43,1,9,87,74.34899999999999
44,44,7,11,64,74.86399999999999
45,45,11,13,93,74.252
46,46,0,3,39,75.995
47,47,4,7,57,75.093
48,48,0,8,95,74.223
49,49,7,10,95,74.223
50,50,12,13,80,74.477
51,51,0,7,73,74.628
52,52,10,11,54,75.207
53,53,0,2,96,74.209
54,54,5,13,38,76.066
55,55,7,9,81,74.458
56,56,4,7,75,74.582
57,57,8,13,89,74.315
58,58,9,10,58,75.057
59,59,5,7,83,74.42
60,60,0,13,89,74.315
61,61,1,8,52,75.289
62,62,1,5,69,74.726
63,63,0,4,99,74.167
64,64,0,10,69,74.726
65,65,5,7,53,75.247
66,66,10,11,73,74.628
67,67,2,10,55,75.168
68,68,3,5,83,74.42
69,69,11,13,59,75.023
70,70,10,12,64,74.86399999999999
71,71,5,12,79,74.497
72,72,11,13,99,74.167
73,73,6,13,53,75.247
74,74,2,8,89,74.315
75,75,5,11,82,74.438
76,76,1,11,97,74.194
77,77,2,4,32,76.568
78,78,5,12,55,75.168
79,79,4,7,77,74.539
80,80,3,5,49,75.423
81,81,4,13,46,75.57300000000001
82,82,6,12,80,74.477
83,83,4,12,74,74.605
84,84,4,9,71,74.676
85,85,4,12,76,74.56
86,86,4,5,33,76.47399999999999
87,87,0,8,54,75.207
88,88,6,9,62,74.925
89,89,12,13,47,75.521
90,90,2,10,80,74.477
91,91,11,12,90,74.29899999999999
92,92,2,9,49,75.423
93,93,8,13,81,74.458
94,94,3,9,39,75.995
95,95,3,5,89,74.315
96,96,1,8,39,75.995
97,97,0,12,71,74.676
98,98,2,6,55,75.168
99,99,6,10,87,74.34899999999999
