,id,source,destination,data_rates,TR
0,0,5,13,100,74.154
1,1,0,13,42,75.79899999999999
2,2,6,9,48,75.471
3,3,0,11,58,75.057
4,4,0,11,35,76.29899999999999
5,5,5,9,78,74.518
6,6,2,7,58,75.057
7,7,5,10,99,74.167
8,8,6,12,58,75.057
9,9,4,12,74,74.605
10,10,6,11,40,75.92699999999999
11,11,1,10,57,75.093
12,12,6,10,41,75.862
13,13,11,12,83,74.42
14,14,8,11,91,74.283
15,15,0,8,54,75.207
16,16,2,11,78,74.518
17,17,2,11,50,75.377
18,18,5,13,67,74.779
19,19,4,13,89,74.315
20,20,7,9,72,74.652
21,21,2,11,53,75.247
22,22,1,7,51,75.332
23,23,0,8,62,74.925
24,24,7,8,60,74.98899999999999
25,25,1,7,55,75.168
26,26,2,13,69,74.726
27,27,4,9,82,74.438
28,28,1,9,60,74.98899999999999
29,29,5,9,60,74.98899999999999
30,30,3,12,38,76.066
31,31,1,2,31,76.667
32,32,7,9,50,75.377
33,33,0,10,52,75.289
34,34,2,4,76,74.56
35,35,1,10,97,74.194
36,36,4,7,96,74.209
37,37,0,9,62,74.925
38,38,3,4,47,75.521
39,39,0,10,84,74.40100000000001
40,40,0,11,83,74.42
41,41,7,9,82,74.438
42,42,2,4,82,74.438
43,43,4,13,37,76.14
44,44,10,13,78,74.518
45,45,3,7,62,74.925
46,46,6,7,45,75.626
47,47,6,12,36,76.218
48,48,3,7,88,74.332
49,49,5,10,42,75.79899999999999
50,50,0,10,41,75.862
51,51,9,13,77,74.539
52,52,1,6,93,74.252
53,53,1,13,66,74.807
54,54,7,10,79,74.497
55,55,3,12,40,75.92699999999999
56,56,6,13,97,74.194
57,57,3,4,68,74.752
58,58,1,13,78,74.518
59,59,0,4,32,76.568
60,60,5,12,87,74.34899999999999
61,61,3,7,83,74.42
62,62,3,9,38,76.066
63,63,5,6,67,74.779
64,64,0,6,53,75.247
65,65,2,6,68,74.752
66,66,7,8,58,75.057
67,67,6,7,59,75.023
68,68,0,12,42,75.79899999999999
69,69,0,12,48,75.471
70,70,0,9,31,76.667
71,71,0,1,95,74.223
72,72,3,6,76,74.56
73,73,5,10,96,74.209
74,74,6,9,41,75.862
75,75,4,7,95,74.223
76,76,0,10,86,74.366
77,77,5,8,70,74.70100000000001
78,78,0,12,61,74.957
79,79,0,13,48,75.471
80,80,0,9,83,74.42
81,81,0,13,46,75.57300000000001
82,82,1,4,34,76.384
83,83,1,6,84,74.40100000000001
84,84,2,6,77,74.539
85,85,2,6,80,74.477
86,86,1,8,75,74.582
87,87,1,11,59,75.023
88,88,9,10,57,75.093
89,89,6,7,87,74.34899999999999
90,90,4,9,52,75.289
91,91,1,5,87,74.34899999999999
92,92,1,8,86,74.366
93,93,0,8,90,74.29899999999999
94,94,9,12,65,74.835
95,95,6,8,75,74.582
96,96,4,9,97,74.194
97,97,2,6,61,74.957
98,98,1,4,34,76.384
99,99,5,7,91,74.283
