,id,source,destination,data_rates,TR
0,0,2,7,86,74.366
1,1,6,12,87,74.34899999999999
2,2,1,9,42,75.79899999999999
3,3,10,12,79,74.497
4,4,0,2,76,74.56
5,5,7,11,100,74.154
6,6,1,6,57,75.093
7,7,1,12,81,74.458
8,8,3,8,35,76.29899999999999
9,9,4,12,35,76.29899999999999
10,10,4,13,67,74.779
11,11,10,13,57,75.093
12,12,3,11,56,75.13
13,13,5,7,99,74.167
14,14,5,7,80,74.477
15,15,5,7,54,75.207
16,16,2,12,47,75.521
17,17,6,7,83,74.42
18,18,2,5,92,74.268
19,19,2,12,54,75.207
20,20,6,12,35,76.29899999999999
21,21,4,5,69,74.726
22,22,5,6,59,75.023
23,23,3,4,45,75.626
24,24,1,7,63,74.89399999999999
25,25,3,13,65,74.835
26,26,3,10,72,74.652
27,27,0,13,50,75.377
28,28,3,10,68,74.752
29,29,3,11,66,74.807
30,30,0,4,63,74.89399999999999
31,31,0,9,71,74.676
32,32,2,6,57,75.093
33,33,12,13,95,74.223
34,34,5,7,78,74.518
35,35,6,12,50,75.377
36,36,2,3,98,74.181
37,37,4,7,31,76.667
38,38,0,3,45,75.626
39,39,7,12,88,74.332
40,40,1,10,85,74.383
41,41,5,10,51,75.332
42,42,5,8,91,74.283
43,43,1,3,95,74.223
44,44,6,12,83,74.42
45,45,2,8,61,74.957
46,46,1,10,68,74.752
47,47,6,8,92,74.268
48,48,2,7,99,74.167
49,49,4,5,72,74.652
50,50,3,7,71,74.676
51,51,7,10,92,74.268
52,52,4,8,86,74.366
53,53,9,12,66,74.807
54,54,0,13,69,74.726
55,55,9,11,75,74.582
56,56,2,3,53,75.247
57,57,10,11,53,75.247
58,58,0,6,40,75.92699999999999
59,59,4,9,81,74.458
60,60,0,2,56,75.13
61,61,0,13,73,74.628
62,62,8,10,30,76.771
63,63,5,9,39,75.995
64,64,7,13,98,74.181
65,65,6,7,81,74.458
66,66,0,13,94,74.238
67,67,5,11,81,74.458
68,68,3,10,65,74.835
69,69,9,13,75,74.582
70,70,8,13,64,74.86399999999999
71,71,6,8,59,75.023
72,72,5,9,49,75.423
73,73,1,12,92,74.268
74,74,6,8,94,74.238
75,75,6,10,62,74.925
76,76,6,13,59,75.023
77,77,2,13,69,74.726
78,78,0,6,86,74.366
79,79,6,7,34,76.384
80,80,3,4,63,74.89399999999999
81,81,8,9,84,74.40100000000001
82,82,1,11,80,74.477
83,83,10,13,78,74.518
84,84,9,11,85,74.383
85,85,2,7,62,74.925
86,86,6,13,46,75.57300000000001
87,87,6,12,96,74.209
88,88,4,13,74,74.605
89,89,0,13,82,74.438
90,90,0,5,89,74.315
91,91,8,11,72,74.652
92,92,4,12,58,75.057
93,93,0,8,73,74.628
94,94,1,11,78,74.518
95,95,8,10,31,76.667
96,96,0,7,82,74.438
97,97,7,12,33,76.47399999999999
98,98,8,13,47,75.521
99,99,2,11,81,74.458
