,id,source,destination,data_rates,TR
0,0,0,4,73,74.628
1,1,7,13,36,76.218
2,2,0,3,56,75.13
3,3,2,11,96,74.209
4,4,1,4,95,74.223
5,5,3,13,48,75.471
6,6,3,13,48,75.471
7,7,8,11,85,74.383
8,8,4,10,58,75.057
9,9,1,4,92,74.268
10,10,9,11,62,74.925
11,11,5,11,65,74.835
12,12,3,13,56,75.13
13,13,7,12,57,75.093
14,14,2,4,62,74.925
15,15,8,13,80,74.477
16,16,4,7,81,74.458
17,17,0,9,53,75.247
18,18,3,12,62,74.925
19,19,2,7,56,75.13
20,20,4,8,34,76.384
21,21,10,13,99,74.167
22,22,2,11,72,74.652
23,23,0,3,61,74.957
24,24,6,11,99,74.167
25,25,2,7,78,74.518
26,26,5,11,64,74.86399999999999
27,27,3,13,55,75.168
28,28,8,11,60,74.98899999999999
29,29,6,12,44,75.682
30,30,3,4,68,74.752
31,31,4,5,97,74.194
32,32,4,12,43,75.73899999999999
33,33,4,5,84,74.40100000000001
34,34,6,10,89,74.315
35,35,6,10,94,74.238
36,36,1,6,74,74.605
37,37,3,9,72,74.652
38,38,4,6,84,74.40100000000001
39,39,1,2,49,75.423
40,40,7,9,30,76.771
41,41,1,4,49,75.423
42,42,3,13,67,74.779
43,43,1,12,45,75.626
44,44,5,7,94,74.238
45,45,3,9,38,76.066
46,46,1,12,48,75.471
47,47,4,7,64,74.86399999999999
48,48,0,9,76,74.56
49,49,4,10,89,74.315
50,50,8,10,75,74.582
51,51,6,10,87,74.34899999999999
52,52,4,8,70,74.70100000000001
53,53,5,12,64,74.86399999999999
54,54,8,11,86,74.366
55,55,4,9,61,74.957
56,56,9,11,33,76.47399999999999
57,57,4,9,100,74.154
58,58,8,11,83,74.42
59,59,3,9,71,74.676
60,60,1,3,53,75.247
61,61,1,10,72,74.652
62,62,5,6,94,74.238
63,63,3,7,89,74.315
64,64,5,6,91,74.283
65,65,1,10,37,76.14
66,66,9,13,85,74.383
67,67,6,8,58,75.057
68,68,5,12,51,75.332
69,69,2,13,31,76.667
70,70,5,9,80,74.477
71,71,3,8,89,74.315
72,72,12,13,33,76.47399999999999
73,73,0,9,47,75.521
74,74,3,10,97,74.194
75,75,6,7,37,76.14
76,76,10,11,98,74.181
77,77,5,8,54,75.207
78,78,5,7,92,74.268
79,79,5,9,49,75.423
80,80,1,2,80,74.477
81,81,1,11,33,76.47399999999999
82,82,4,9,37,76.14
83,83,1,10,90,74.29899999999999
84,84,3,13,60,74.98899999999999
85,85,7,10,69,74.726
86,86,5,11,82,74.438
87,87,0,4,98,74.181
88,88,1,7,34,76.384
89,89,3,4,38,76.066
90,90,9,12,39,75.995
91,91,5,6,86,74.366
92,92,1,8,41,75.862
93,93,2,9,67,74.779
94,94,1,13,80,74.477
95,95,2,13,100,74.154
96,96,8,12,73,74.628
97,97,4,9,50,75.377
98,98,2,7,69,74.726
99,99,5,10,68,74.752
