,id,source,destination,data_rates,TR
0,0,3,5,39,75.995
1,1,1,13,66,74.807
2,2,2,6,32,76.568
3,3,4,11,52,75.289
4,4,5,13,52,75.289
5,5,8,11,97,74.194
6,6,1,8,44,75.682
7,7,4,5,64,74.86399999999999
8,8,3,6,61,74.957
9,9,1,10,88,74.332
10,10,6,12,31,76.667
11,11,7,10,85,74.383
12,12,2,13,68,74.752
13,13,2,6,33,76.47399999999999
14,14,3,11,66,74.807
15,15,2,3,61,74.957
16,16,1,3,64,74.86399999999999
17,17,2,13,76,74.56
18,18,2,3,65,74.835
19,19,1,11,82,74.438
20,20,5,9,97,74.194
21,21,10,13,86,74.366
22,22,1,5,61,74.957
23,23,9,11,36,76.218
24,24,4,10,96,74.209
25,25,1,6,56,75.13
26,26,6,8,83,74.42
27,27,5,10,87,74.34899999999999
28,28,2,8,87,74.34899999999999
29,29,4,6,72,74.652
30,30,0,3,53,75.247
31,31,0,3,83,74.42
32,32,7,10,63,74.89399999999999
33,33,0,10,66,74.807
34,34,5,13,64,74.86399999999999
35,35,7,8,60,74.98899999999999
36,36,7,10,42,75.79899999999999
37,37,6,8,49,75.423
38,38,10,12,92,74.268
39,39,2,5,92,74.268
40,40,12,13,64,74.86399999999999
41,41,4,9,73,74.628
42,42,5,10,80,74.477
43,43,10,12,39,75.995
44,44,1,9,71,74.676
45,45,11,13,43,75.73899999999999
46,46,1,4,34,76.384
47,47,10,11,34,76.384
48,48,10,13,96,74.209
49,49,1,4,66,74.807
50,50,0,5,40,75.92699999999999
51,51,1,13,75,74.582
52,52,4,8,71,74.676
53,53,7,8,52,75.289
54,54,4,13,77,74.539
55,55,2,6,58,75.057
56,56,3,7,45,75.626
57,57,8,9,47,75.521
58,58,5,7,57,75.093
59,59,1,13,32,76.568
60,60,4,5,54,75.207
61,61,8,13,69,74.726
62,62,1,4,69,74.726
63,63,7,12,34,76.384
64,64,1,5,71,74.676
65,65,0,9,63,74.89399999999999
66,66,0,3,76,74.56
67,67,0,1,85,74.383
68,68,11,12,43,75.73899999999999
69,69,8,13,98,74.181
70,70,0,5,67,74.779
71,71,5,11,94,74.238
72,72,11,12,75,74.582
73,73,1,9,40,75.92699999999999
74,74,0,8,33,76.47399999999999
75,75,2,10,31,76.667
76,76,6,10,43,75.73899999999999
77,77,4,13,67,74.779
78,78,3,9,40,75.92699999999999
79,79,9,12,35,76.29899999999999
80,80,0,1,69,74.726
81,81,4,5,99,74.167
82,82,1,2,41,75.862
83,83,3,13,41,75.862
84,84,4,10,41,75.862
85,85,5,9,35,76.29899999999999
86,86,1,7,81,74.458
87,87,2,8,61,74.957
88,88,2,7,66,74.807
89,89,5,6,72,74.652
90,90,4,12,92,74.268
91,91,5,13,38,76.066
92,92,1,4,50,75.377
93,93,5,10,34,76.384
94,94,6,13,40,75.92699999999999
95,95,3,4,34,76.384
96,96,3,4,43,75.73899999999999
97,97,5,13,84,74.40100000000001
98,98,1,10,93,74.252
99,99,10,12,66,74.807
