,id,source,destination,data_rates,TR
0,0,0,11,64,74.86399999999999
1,1,6,10,68,74.752
2,2,8,13,43,75.73899999999999
3,3,3,8,94,74.238
4,4,3,5,50,75.377
5,5,3,5,97,74.194
6,6,8,12,78,74.518
7,7,4,6,73,74.628
8,8,0,12,68,74.752
9,9,1,8,85,74.383
10,10,1,4,46,75.57300000000001
11,11,2,10,38,76.066
12,12,2,11,55,75.168
13,13,4,9,37,76.14
14,14,0,12,57,75.093
15,15,6,8,99,74.167
16,16,2,10,73,74.628
17,17,5,9,70,74.70100000000001
18,18,3,6,61,74.957
19,19,6,12,61,74.957
20,20,1,11,58,75.057
21,21,1,6,93,74.252
22,22,1,2,59,75.023
23,23,12,13,78,74.518
24,24,11,12,32,76.568
25,25,9,12,42,75.79899999999999
26,26,3,9,36,76.218
27,27,1,7,38,76.066
28,28,2,12,43,75.73899999999999
29,29,6,11,63,74.89399999999999
30,30,9,11,42,75.79899999999999
31,31,8,11,66,74.807
32,32,11,12,77,74.539
33,33,1,2,91,74.283
34,34,0,12,83,74.42
35,35,1,6,99,74.167
36,36,1,12,45,75.626
37,37,6,10,42,75.79899999999999
38,38,1,9,95,74.223
39,39,4,13,93,74.252
40,40,1,4,56,75.13
41,41,4,11,39,75.995
42,42,3,9,40,75.92699999999999
43,43,8,13,30,76.771
44,44,0,1,87,74.34899999999999
45,45,2,11,88,74.332
46,46,1,3,94,74.238
47,47,0,7,54,75.207
48,48,9,11,62,74.925
49,49,3,6,75,74.582
50,50,4,8,77,74.539
51,51,0,8,99,74.167
52,52,4,12,73,74.628
53,53,3,5,95,74.223
54,54,5,6,95,74.223
55,55,0,4,100,74.154
56,56,0,5,49,75.423
57,57,3,9,97,74.194
58,58,7,12,37,76.14
59,59,6,7,91,74.283
60,60,4,9,37,76.14
61,61,1,7,93,74.252
62,62,5,9,75,74.582
63,63,0,5,72,74.652
64,64,6,9,63,74.89399999999999
65,65,3,6,66,74.807
66,66,4,5,68,74.752
67,67,9,11,79,74.497
68,68,6,12,69,74.726
69,69,10,13,44,75.682
70,70,6,12,56,75.13
71,71,3,7,74,74.605
72,72,3,9,66,74.807
73,73,4,5,39,75.995
74,74,1,10,88,74.332
75,75,3,8,89,74.315
76,76,1,2,52,75.289
77,77,4,6,41,75.862
78,78,3,4,90,74.29899999999999
79,79,0,6,52,75.289
80,80,2,11,49,75.423
81,81,0,9,91,74.283
82,82,5,6,86,74.366
83,83,1,9,48,75.471
84,84,4,11,93,74.252
85,85,2,8,38,76.066
86,86,6,11,90,74.29899999999999
87,87,7,9,88,74.332
88,88,0,11,62,74.925
89,89,3,7,39,75.995
90,90,1,2,35,76.29899999999999
91,91,0,10,42,75.79899999999999
92,92,4,5,81,74.458
93,93,1,5,64,74.86399999999999
94,94,6,10,65,74.835
95,95,0,4,95,74.223
96,96,1,4,45,75.626
97,97,8,10,39,75.995
98,98,7,13,61,74.957
99,99,1,7,45,75.626
