,id,source,destination,data_rates,TR
0,0,9,11,84,74.40100000000001
1,1,3,4,39,75.995
2,2,6,7,34,76.384
3,3,1,7,77,74.539
4,4,0,6,64,74.86399999999999
5,5,5,7,65,74.835
6,6,5,13,52,75.289
7,7,2,5,52,75.289
8,8,4,11,94,74.238
9,9,2,6,61,74.957
10,10,7,11,83,74.42
11,11,2,11,43,75.73899999999999
12,12,6,7,36,76.218
13,13,5,8,44,75.682
14,14,10,13,69,74.726
15,15,1,7,76,74.56
16,16,4,13,96,74.209
17,17,0,8,32,76.568
18,18,4,8,41,75.862
19,19,8,9,61,74.957
20,20,0,4,53,75.247
21,21,2,7,36,76.218
22,22,6,8,87,74.34899999999999
23,23,8,11,58,75.057
24,24,3,13,76,74.56
25,25,12,13,70,74.70100000000001
26,26,3,7,30,76.771
27,27,1,13,76,74.56
28,28,3,11,52,75.289
29,29,1,3,48,75.471
30,30,1,3,62,74.925
31,31,1,13,74,74.605
32,32,6,12,86,74.366
33,33,5,6,69,74.726
34,34,10,13,31,76.667
35,35,7,8,86,74.366
36,36,4,11,49,75.423
37,37,3,8,88,74.332
38,38,2,4,78,74.518
39,39,6,12,72,74.652
40,40,0,9,57,75.093
41,41,0,10,34,76.384
42,42,6,10,100,74.154
43,43,2,10,76,74.56
44,44,4,11,46,75.57300000000001
45,45,2,5,36,76.218
46,46,6,8,47,75.521
47,47,2,10,94,74.238
48,48,6,9,45,75.626
49,49,12,13,64,74.86399999999999
50,50,0,8,94,74.238
51,51,3,10,43,75.73899999999999
52,52,0,9,61,74.957
53,53,6,9,73,74.628
54,54,9,11,72,74.652
55,55,0,8,77,74.539
56,56,4,6,49,75.423
57,57,4,9,60,74.98899999999999
58,58,5,13,86,74.366
59,59,2,5,96,74.209
60,60,4,13,63,74.89399999999999
61,61,1,7,51,75.332
62,62,5,10,61,74.957
63,63,6,7,51,75.332
64,64,3,9,49,75.423
65,65,1,3,39,75.995
66,66,3,6,41,75.862
67,67,4,13,65,74.835
68,68,2,7,36,76.218
69,69,7,13,95,74.223
70,70,0,12,40,75.92699999999999
71,71,1,11,41,75.862
72,72,10,11,80,74.477
73,73,5,10,77,74.539
74,74,6,12,55,75.168
75,75,7,11,36,76.218
76,76,0,5,30,76.771
77,77,3,5,56,75.13
78,78,6,10,85,74.383
79,79,0,13,61,74.957
80,80,5,8,37,76.14
81,81,1,11,87,74.34899999999999
82,82,8,9,76,74.56
83,83,8,9,62,74.925
84,84,3,9,67,74.779
85,85,2,13,67,74.779
86,86,10,13,74,74.605
87,87,0,1,75,74.582
88,88,3,4,43,75.73899999999999
89,89,3,12,86,74.366
90,90,5,7,43,75.73899999999999
91,91,0,7,59,75.023
92,92,0,13,46,75.57300000000001
93,93,5,10,49,75.423
94,94,1,8,30,76.771
95,95,0,11,95,74.223
96,96,0,4,66,74.807
97,97,1,4,62,74.925
98,98,4,5,67,74.779
99,99,8,11,53,75.247
