,id,source,destination,data_rates,TR
0,0,7,11,52,75.289
1,1,7,11,90,74.29899999999999
2,2,8,12,65,74.835
3,3,0,8,38,76.066
4,4,5,11,87,74.34899999999999
5,5,3,13,77,74.539
6,6,2,8,57,75.093
7,7,4,12,81,74.458
8,8,2,10,59,75.023
9,9,1,7,33,76.47399999999999
10,10,1,12,71,74.676
11,11,0,9,51,75.332
12,12,1,2,59,75.023
13,13,2,7,71,74.676
14,14,4,13,52,75.289
15,15,1,2,40,75.92699999999999
16,16,0,6,100,74.154
17,17,0,1,37,76.14
18,18,7,8,53,75.247
19,19,5,13,32,76.568
20,20,0,11,95,74.223
21,21,6,9,56,75.13
22,22,1,3,100,74.154
23,23,0,11,68,74.752
24,24,5,12,69,74.726
25,25,1,2,43,75.73899999999999
26,26,0,6,45,75.626
27,27,0,13,64,74.86399999999999
28,28,0,2,45,75.626
29,29,1,6,96,74.209
30,30,0,7,49,75.423
31,31,0,4,97,74.194
32,32,2,6,87,74.34899999999999
33,33,4,5,54,75.207
34,34,2,13,31,76.667
35,35,12,13,54,75.207
36,36,3,8,57,75.093
37,37,1,2,36,76.218
38,38,7,8,98,74.181
39,39,6,11,43,75.73899999999999
40,40,0,8,41,75.862
41,41,3,10,65,74.835
42,42,2,4,66,74.807
43,43,3,5,33,76.47399999999999
44,44,3,7,56,75.13
45,45,8,12,71,74.676
46,46,6,8,100,74.154
47,47,0,2,60,74.98899999999999
48,48,0,3,79,74.497
49,49,1,10,31,76.667
50,50,4,13,40,75.92699999999999
51,51,9,13,93,74.252
52,52,2,8,33,76.47399999999999
53,53,3,8,32,76.568
54,54,0,10,70,74.70100000000001
55,55,6,9,54,75.207
56,56,6,9,45,75.626
57,57,7,9,94,74.238
58,58,10,11,78,74.518
59,59,0,5,56,75.13
60,60,7,10,58,75.057
61,61,3,10,44,75.682
62,62,2,3,46,75.57300000000001
63,63,0,5,92,74.268
64,64,7,9,95,74.223
65,65,9,10,85,74.383
66,66,7,8,47,75.521
67,67,8,9,71,74.676
68,68,2,9,44,75.682
69,69,1,6,39,75.995
70,70,2,12,78,74.518
71,71,1,12,94,74.238
72,72,0,2,83,74.42
73,73,2,4,88,74.332
74,74,1,10,45,75.626
75,75,1,7,57,75.093
76,76,2,9,59,75.023
77,77,4,7,96,74.209
78,78,0,12,37,76.14
79,79,1,6,67,74.779
80,80,3,12,74,74.605
81,81,3,5,49,75.423
82,82,6,10,44,75.682
83,83,2,5,58,75.057
84,84,7,11,55,75.168
85,85,9,12,41,75.862
86,86,6,13,93,74.252
87,87,2,8,61,74.957
88,88,6,9,77,74.539
89,89,0,4,44,75.682
90,90,5,7,63,74.89399999999999
91,91,0,11,33,76.47399999999999
92,92,0,5,65,74.835
93,93,0,6,49,75.423
94,94,0,3,78,74.518
95,95,10,12,83,74.42
96,96,4,6,57,75.093
97,97,6,12,69,74.726
98,98,4,12,81,74.458
99,99,6,11,73,74.628
