,id,source,destination,data_rates,TR
0,0,5,10,86,74.366
1,1,5,6,78,74.518
2,2,8,12,30,76.771
3,3,7,10,65,74.835
4,4,6,9,99,74.167
5,5,3,5,30,76.771
6,6,12,13,32,76.568
7,7,5,7,37,76.14
8,8,2,10,72,74.652
9,9,1,5,33,76.47399999999999
10,10,2,7,59,75.023
11,11,1,12,55,75.168
12,12,10,11,79,74.497
13,13,9,10,55,75.168
14,14,11,13,53,75.247
15,15,10,12,78,74.518
16,16,8,12,71,74.676
17,17,1,3,47,75.521
18,18,1,2,56,75.13
19,19,5,10,44,75.682
20,20,7,9,48,75.471
21,21,0,7,90,74.29899999999999
22,22,1,11,60,74.98899999999999
23,23,0,1,76,74.56
24,24,1,10,67,74.779
25,25,1,12,96,74.209
26,26,9,12,53,75.247
27,27,2,11,55,75.168
28,28,0,4,83,74.42
29,29,5,10,91,74.283
30,30,7,12,31,76.667
31,31,0,8,90,74.29899999999999
32,32,0,2,87,74.34899999999999
33,33,2,11,68,74.752
34,34,3,5,60,74.98899999999999
35,35,3,5,72,74.652
36,36,3,10,53,75.247
37,37,3,10,85,74.383
38,38,4,8,36,76.218
39,39,4,7,62,74.925
40,40,4,5,84,74.40100000000001
41,41,7,9,74,74.605
42,42,2,4,30,76.771
43,43,4,9,31,76.667
44,44,4,11,62,74.925
45,45,1,7,45,75.626
46,46,4,9,56,75.13
47,47,1,8,61,74.957
48,48,4,8,34,76.384
49,49,0,7,55,75.168
50,50,8,11,56,75.13
51,51,1,7,51,75.332
52,52,1,10,95,74.223
53,53,2,12,63,74.89399999999999
54,54,2,4,42,75.79899999999999
55,55,6,12,51,75.332
56,56,2,7,88,74.332
57,57,0,10,73,74.628
58,58,7,11,77,74.539
59,59,1,11,73,74.628
60,60,3,13,48,75.471
61,61,0,4,91,74.283
62,62,5,7,30,76.771
63,63,2,13,55,75.168
64,64,2,6,72,74.652
65,65,2,8,95,74.223
66,66,9,13,62,74.925
67,67,3,10,60,74.98899999999999
68,68,0,1,76,74.56
69,69,6,10,84,74.40100000000001
70,70,3,4,56,75.13
71,71,0,3,62,74.925
72,72,5,9,75,74.582
73,73,3,7,82,74.438
74,74,4,12,75,74.582
75,75,5,7,85,74.383
76,76,3,9,32,76.568
77,77,0,5,37,76.14
78,78,6,9,32,76.568
79,79,6,11,41,75.862
80,80,3,4,89,74.315
81,81,0,5,69,74.726
82,82,10,12,42,75.79899999999999
83,83,8,12,96,74.209
84,84,7,13,68,74.752
85,85,3,8,88,74.332
86,86,8,13,52,75.289
87,87,8,10,46,75.57300000000001
88,88,5,9,79,74.497
89,89,4,5,66,74.807
90,90,0,7,50,75.377
91,91,2,10,31,76.667
92,92,1,10,40,75.92699999999999
93,93,8,11,85,74.383
94,94,5,8,66,74.807
95,95,6,10,59,75.023
96,96,1,3,37,76.14
97,97,10,12,74,74.605
98,98,3,4,38,76.066
99,99,5,6,71,74.676
