,id,source,destination,data_rates,TR
0,0,10,12,97,74.194
1,1,0,1,32,76.568
2,2,1,4,94,74.238
3,3,6,12,56,75.13
4,4,7,13,77,74.539
5,5,5,6,97,74.194
6,6,4,6,36,76.218
7,7,10,11,78,74.518
8,8,6,11,59,75.023
9,9,6,7,37,76.14
10,10,6,11,64,74.86399999999999
11,11,8,12,62,74.925
12,12,10,13,92,74.268
13,13,11,13,76,74.56
14,14,9,12,49,75.423
15,15,2,3,76,74.56
16,16,0,6,75,74.582
17,17,7,12,93,74.252
18,18,1,5,92,74.268
19,19,0,4,53,75.247
20,20,7,8,60,74.98899999999999
21,21,4,8,87,74.34899999999999
22,22,2,8,95,74.223
23,23,4,11,91,74.283
24,24,8,10,65,74.835
25,25,5,9,71,74.676
26,26,3,6,95,74.223
27,27,4,8,41,75.862
28,28,1,5,56,75.13
29,29,1,10,48,75.471
30,30,1,7,88,74.332
31,31,1,12,34,76.384
32,32,10,11,49,75.423
33,33,5,9,69,74.726
34,34,7,13,73,74.628
35,35,2,13,59,75.023
36,36,1,4,48,75.471
37,37,6,11,59,75.023
38,38,8,12,57,75.093
39,39,2,10,36,76.218
40,40,1,5,39,75.995
41,41,12,13,73,74.628
42,42,10,13,76,74.56
43,43,1,3,89,74.315
44,44,9,13,65,74.835
45,45,3,6,51,75.332
46,46,1,9,42,75.79899999999999
47,47,0,13,33,76.47399999999999
48,48,1,12,46,75.57300000000001
49,49,4,8,56,75.13
50,50,0,8,70,74.70100000000001
51,51,4,13,70,74.70100000000001
52,52,0,3,85,74.383
53,53,3,9,71,74.676
54,54,2,8,37,76.14
55,55,10,11,75,74.582
56,56,2,5,35,76.29899999999999
57,57,3,6,55,75.168
58,58,5,11,50,75.377
59,59,2,12,82,74.438
60,60,0,13,34,76.384
61,61,0,9,83,74.42
62,62,2,5,47,75.521
63,63,7,12,46,75.57300000000001
64,64,5,8,30,76.771
65,65,1,7,39,75.995
66,66,11,13,44,75.682
67,67,3,7,45,75.626
68,68,8,9,94,74.238
69,69,4,8,49,75.423
70,70,0,3,36,76.218
71,71,0,1,85,74.383
72,72,7,9,77,74.539
73,73,3,8,73,74.628
74,74,2,4,54,75.207
75,75,8,11,79,74.497
76,76,5,10,46,75.57300000000001
77,77,2,3,51,75.332
78,78,5,9,55,75.168
79,79,1,12,45,75.626
80,80,1,4,78,74.518
81,81,2,11,82,74.438
82,82,4,7,30,76.771
83,83,9,13,55,75.168
84,84,6,12,47,75.521
85,85,1,2,95,74.223
86,86,0,1,84,74.40100000000001
87,87,0,12,56,75.13
88,88,9,12,78,74.518
89,89,5,12,79,74.497
90,90,0,11,71,74.676
91,91,10,13,98,74.181
92,92,0,11,85,74.383
93,93,3,12,68,74.752
94,94,2,10,36,76.218
95,95,3,10,92,74.268
96,96,0,6,48,75.471
97,97,2,8,62,74.925
98,98,1,13,53,75.247
99,99,1,11,83,74.42
