,id,source,destination,data_rates,TR
0,0,3,11,68,74.752
1,1,9,13,49,75.423
2,2,4,8,41,75.862
3,3,4,7,92,74.268
4,4,8,9,43,75.73899999999999
5,5,1,5,60,74.98899999999999
6,6,2,3,55,75.168
7,7,1,3,92,74.268
8,8,7,9,86,74.366
9,9,5,6,30,76.771
10,10,5,8,71,74.676
11,11,6,10,58,75.057
12,12,0,11,32,76.568
13,13,11,12,60,74.98899999999999
14,14,0,12,59,75.023
15,15,9,11,92,74.268
16,16,0,8,46,75.57300000000001
17,17,8,12,99,74.167
18,18,5,6,66,74.807
19,19,8,10,88,74.332
20,20,6,9,44,75.682
21,21,10,13,43,75.73899999999999
22,22,1,6,93,74.252
23,23,0,7,82,74.438
24,24,0,8,83,74.42
25,25,10,13,58,75.057
26,26,10,13,81,74.458
27,27,9,13,59,75.023
28,28,5,13,100,74.154
29,29,0,13,68,74.752
30,30,5,9,60,74.98899999999999
31,31,3,5,35,76.29899999999999
32,32,6,8,90,74.29899999999999
33,33,1,9,76,74.56
34,34,12,13,56,75.13
35,35,0,10,79,74.497
36,36,7,12,49,75.423
37,37,5,13,40,75.92699999999999
38,38,2,13,51,75.332
39,39,9,10,37,76.14
40,40,2,12,99,74.167
41,41,3,8,87,74.34899999999999
42,42,8,12,63,74.89399999999999
43,43,8,13,57,75.093
44,44,1,7,79,74.497
45,45,7,10,37,76.14
46,46,5,13,32,76.568
47,47,5,7,44,75.682
48,48,3,4,48,75.471
49,49,1,2,100,74.154
50,50,0,5,44,75.682
51,51,1,11,33,76.47399999999999
52,52,1,4,36,76.218
53,53,1,12,55,75.168
54,54,10,13,89,74.315
55,55,5,6,32,76.568
56,56,5,6,39,75.995
57,57,1,11,43,75.73899999999999
58,58,7,9,97,74.194
59,59,0,2,100,74.154
60,60,0,12,97,74.194
61,61,5,9,98,74.181
62,62,9,11,46,75.57300000000001
63,63,2,13,48,75.471
64,64,6,13,57,75.093
65,65,8,13,92,74.268
66,66,0,7,98,74.181
67,67,2,10,74,74.605
68,68,10,13,49,75.423
69,69,4,10,36,76.218
70,70,8,10,44,75.682
71,71,8,10,82,74.438
72,72,6,9,78,74.518
73,73,10,12,67,74.779
74,74,6,7,89,74.315
75,75,0,7,63,74.89399999999999
76,76,2,4,52,75.289
77,77,1,6,71,74.676
78,78,1,3,75,74.582
79,79,2,4,31,76.667
80,80,1,12,32,76.568
81,81,1,8,33,76.47399999999999
82,82,4,6,34,76.384
83,83,2,7,35,76.29899999999999
84,84,2,3,98,74.181
85,85,0,7,35,76.29899999999999
86,86,8,13,62,74.925
87,87,0,13,97,74.194
88,88,5,11,66,74.807
89,89,0,1,44,75.682
90,90,8,13,100,74.154
91,91,3,13,98,74.181
92,92,10,11,77,74.539
93,93,0,2,35,76.29899999999999
94,94,6,7,45,75.626
95,95,7,8,33,76.47399999999999
96,96,5,10,65,74.835
97,97,4,9,97,74.194
98,98,4,6,71,74.676
99,99,3,4,61,74.957
