,id,source,destination,data_rates,TR
0,0,0,2,78,74.518
1,1,6,10,66,74.807
2,2,7,12,35,76.29899999999999
3,3,0,11,58,75.057
4,4,3,12,60,74.98899999999999
5,5,2,9,76,74.56
6,6,7,8,45,75.626
7,7,2,3,35,76.29899999999999
8,8,7,13,63,74.89399999999999
9,9,1,4,81,74.458
10,10,8,11,73,74.628
11,11,9,13,93,74.252
12,12,1,6,47,75.521
13,13,0,5,45,75.626
14,14,4,8,46,75.57300000000001
15,15,0,1,87,74.34899999999999
16,16,7,13,79,74.497
17,17,9,11,92,74.268
18,18,6,8,80,74.477
19,19,1,11,76,74.56
20,20,4,12,61,74.957
21,21,10,11,69,74.726
22,22,9,10,100,74.154
23,23,5,6,97,74.194
24,24,7,10,53,75.247
25,25,8,9,41,75.862
26,26,4,9,59,75.023
27,27,0,1,69,74.726
28,28,1,11,32,76.568
29,29,3,7,91,74.283
30,30,3,7,93,74.252
31,31,8,12,65,74.835
32,32,0,7,44,75.682
33,33,2,8,81,74.458
34,34,1,5,79,74.497
35,35,1,11,62,74.925
36,36,6,10,42,75.79899999999999
37,37,2,4,86,74.366
38,38,1,10,93,74.252
39,39,0,13,40,75.92699999999999
40,40,1,9,96,74.209
41,41,7,12,30,76.771
42,42,2,12,61,74.957
43,43,5,11,30,76.771
44,44,10,11,46,75.57300000000001
45,45,3,6,80,74.477
46,46,5,6,79,74.497
47,47,11,12,48,75.471
48,48,2,11,53,75.247
49,49,5,11,36,76.218
50,50,2,6,32,76.568
51,51,8,13,83,74.42
52,52,2,4,53,75.247
53,53,2,4,67,74.779
54,54,9,11,97,74.194
55,55,3,12,77,74.539
56,56,1,7,63,74.89399999999999
57,57,0,3,76,74.56
58,58,1,4,77,74.539
59,59,2,5,46,75.57300000000001
60,60,10,13,87,74.34899999999999
61,61,7,9,65,74.835
62,62,5,12,60,74.98899999999999
63,63,8,9,80,74.477
64,64,3,6,69,74.726
65,65,6,8,48,75.471
66,66,3,11,35,76.29899999999999
67,67,7,12,71,74.676
68,68,3,7,77,74.539
69,69,8,11,71,74.676
70,70,0,1,67,74.779
71,71,12,13,63,74.89399999999999
72,72,2,3,52,75.289
73,73,0,4,60,74.98899999999999
74,74,1,2,84,74.40100000000001
75,75,3,11,100,74.154
76,76,8,13,48,75.471
77,77,2,3,86,74.366
78,78,7,9,39,75.995
79,79,1,4,32,76.568
80,80,6,10,62,74.925
81,81,1,11,69,74.726
82,82,0,8,46,75.57300000000001
83,83,8,10,40,75.92699999999999
84,84,5,13,78,74.518
85,85,10,13,55,75.168
86,86,11,13,66,74.807
87,87,4,7,79,74.497
88,88,9,11,72,74.652
89,89,3,11,65,74.835
90,90,8,13,85,74.383
91,91,0,3,78,74.518
92,92,0,12,52,75.289
93,93,6,11,89,74.315
94,94,2,13,76,74.56
95,95,2,13,71,74.676
96,96,4,13,31,76.667
97,97,0,3,89,74.315
98,98,2,13,38,76.066
99,99,0,6,89,74.315
