,id,source,destination,data_rates,TR
0,0,6,12,86,74.366
1,1,3,12,94,74.238
2,2,2,13,67,74.779
3,3,0,6,87,74.34899999999999
4,4,1,8,69,74.726
5,5,4,8,83,74.42
6,6,3,5,30,76.771
7,7,9,10,63,74.89399999999999
8,8,0,6,47,75.521
9,9,3,8,51,75.332
10,10,4,7,98,74.181
11,11,0,13,44,75.682
12,12,4,8,66,74.807
13,13,8,11,46,75.57300000000001
14,14,1,7,70,74.70100000000001
15,15,1,3,100,74.154
16,16,0,6,39,75.995
17,17,5,11,97,74.194
18,18,0,2,38,76.066
19,19,2,4,43,75.73899999999999
20,20,11,12,75,74.582
21,21,6,13,39,75.995
22,22,1,11,35,76.29899999999999
23,23,5,13,76,74.56
24,24,0,13,31,76.667
25,25,5,8,99,74.167
26,26,8,10,68,74.752
27,27,9,10,56,75.13
28,28,2,9,80,74.477
29,29,3,12,97,74.194
30,30,5,12,57,75.093
31,31,6,8,79,74.497
32,32,3,9,72,74.652
33,33,2,11,85,74.383
34,34,2,3,72,74.652
35,35,0,7,56,75.13
36,36,3,8,90,74.29899999999999
37,37,1,4,46,75.57300000000001
38,38,3,4,86,74.366
39,39,9,12,100,74.154
40,40,4,5,49,75.423
41,41,9,12,80,74.477
42,42,0,9,77,74.539
43,43,12,13,59,75.023
44,44,0,9,65,74.835
45,45,2,6,97,74.194
46,46,7,9,97,74.194
47,47,4,13,82,74.438
48,48,3,10,57,75.093
49,49,2,5,32,76.568
50,50,0,13,71,74.676
51,51,2,4,70,74.70100000000001
52,52,1,4,55,75.168
53,53,2,6,92,74.268
54,54,0,10,74,74.605
55,55,7,13,74,74.605
56,56,11,12,50,75.377
57,57,1,8,35,76.29899999999999
58,58,6,8,50,75.377
59,59,0,4,46,75.57300000000001
60,60,5,7,54,75.207
61,61,5,11,90,74.29899999999999
62,62,0,4,41,75.862
63,63,0,1,41,75.862
64,64,0,13,66,74.807
65,65,8,11,72,74.652
66,66,2,3,41,75.862
67,67,4,7,75,74.582
68,68,4,6,89,74.315
69,69,4,10,85,74.383
70,70,2,8,48,75.471
71,71,3,5,52,75.289
72,72,3,5,43,75.73899999999999
73,73,11,13,61,74.957
74,74,0,6,53,75.247
75,75,3,4,49,75.423
76,76,7,10,96,74.209
77,77,4,13,58,75.057
78,78,2,6,56,75.13
79,79,9,11,72,74.652
80,80,0,9,34,76.384
81,81,2,7,44,75.682
82,82,8,13,81,74.458
83,83,5,10,70,74.70100000000001
84,84,5,13,44,75.682
85,85,3,11,89,74.315
86,86,0,13,60,74.98899999999999
87,87,10,12,68,74.752
88,88,8,13,67,74.779
89,89,3,7,43,75.73899999999999
90,90,7,13,35,76.29899999999999
91,91,2,7,62,74.925
92,92,2,11,32,76.568
93,93,7,10,60,74.98899999999999
94,94,0,10,69,74.726
95,95,10,12,75,74.582
96,96,0,1,32,76.568
97,97,2,4,80,74.477
98,98,0,5,42,75.79899999999999
99,99,3,8,72,74.652
