,id,source,destination,data_rates,TR
0,0,3,12,78,74.518
1,1,3,13,55,75.168
2,2,10,11,100,74.154
3,3,2,13,35,76.29899999999999
4,4,0,11,47,75.521
5,5,1,10,87,74.34899999999999
6,6,5,13,35,76.29899999999999
7,7,8,9,67,74.779
8,8,11,12,86,74.366
9,9,1,8,82,74.438
10,10,6,13,40,75.92699999999999
11,11,4,12,61,74.957
12,12,3,4,54,75.207
13,13,4,5,63,74.89399999999999
14,14,3,13,71,74.676
15,15,5,10,40,75.92699999999999
16,16,6,11,94,74.238
17,17,2,5,75,74.582
18,18,0,9,41,75.862
19,19,7,13,70,74.70100000000001
20,20,2,13,96,74.209
21,21,7,8,85,74.383
22,22,1,5,78,74.518
23,23,0,10,63,74.89399999999999
24,24,9,11,48,75.471
25,25,8,12,70,74.70100000000001
26,26,12,13,47,75.521
27,27,8,11,52,75.289
28,28,0,4,94,74.238
29,29,4,8,92,74.268
30,30,12,13,86,74.366
31,31,4,5,95,74.223
32,32,8,12,42,75.79899999999999
33,33,0,7,66,74.807
34,34,11,13,74,74.605
35,35,9,12,94,74.238
36,36,4,10,77,74.539
37,37,3,7,57,75.093
38,38,2,8,82,74.438
39,39,6,9,88,74.332
40,40,0,2,72,74.652
41,41,2,12,36,76.218
42,42,9,12,95,74.223
43,43,4,8,33,76.47399999999999
44,44,3,11,67,74.779
45,45,3,13,38,76.066
46,46,2,6,56,75.13
47,47,10,12,87,74.34899999999999
48,48,11,13,47,75.521
49,49,4,5,92,74.268
50,50,12,13,80,74.477
51,51,3,9,56,75.13
52,52,3,6,47,75.521
53,53,1,8,47,75.521
54,54,1,6,84,74.40100000000001
55,55,7,13,33,76.47399999999999
56,56,6,10,78,74.518
57,57,4,7,74,74.605
58,58,7,13,83,74.42
59,59,4,5,99,74.167
60,60,4,9,57,75.093
61,61,1,8,48,75.471
62,62,4,12,92,74.268
63,63,0,13,87,74.34899999999999
64,64,0,5,62,74.925
65,65,5,13,36,76.218
66,66,5,6,70,74.70100000000001
67,67,1,8,43,75.73899999999999
68,68,3,4,67,74.779
69,69,5,8,55,75.168
70,70,4,9,52,75.289
71,71,0,12,81,74.458
72,72,1,4,66,74.807
73,73,0,1,86,74.366
74,74,3,6,44,75.682
75,75,3,12,78,74.518
76,76,1,3,33,76.47399999999999
77,77,5,11,86,74.366
78,78,0,2,78,74.518
79,79,0,11,97,74.194
80,80,10,12,36,76.218
81,81,11,12,94,74.238
82,82,0,3,66,74.807
83,83,3,12,73,74.628
84,84,8,11,52,75.289
85,85,1,11,35,76.29899999999999
86,86,7,13,90,74.29899999999999
87,87,7,12,40,75.92699999999999
88,88,5,8,56,75.13
89,89,0,1,74,74.605
90,90,2,12,100,74.154
91,91,9,11,66,74.807
92,92,5,12,100,74.154
93,93,2,12,46,75.57300000000001
94,94,5,8,58,75.057
95,95,1,11,79,74.497
96,96,4,10,34,76.384
97,97,11,13,83,74.42
98,98,8,10,59,75.023
99,99,2,3,87,74.34899999999999
