,id,source,destination,data_rates,TR
0,0,1,9,79,74.497
1,1,7,9,33,76.47399999999999
2,2,2,4,93,74.252
3,3,0,6,77,74.539
4,4,6,7,41,75.862
5,5,5,9,65,74.835
6,6,5,9,67,74.779
7,7,8,13,74,74.605
8,8,1,3,98,74.181
9,9,5,11,70,74.70100000000001
10,10,2,12,71,74.676
11,11,6,7,96,74.209
12,12,2,5,34,76.384
13,13,5,10,76,74.56
14,14,2,10,37,76.14
15,15,9,12,73,74.628
16,16,2,13,87,74.34899999999999
17,17,5,12,32,76.568
18,18,6,12,67,74.779
19,19,1,7,51,75.332
20,20,5,12,76,74.56
21,21,7,9,72,74.652
22,22,6,10,34,76.384
23,23,1,4,93,74.252
24,24,0,10,97,74.194
25,25,7,12,42,75.79899999999999
26,26,11,13,35,76.29899999999999
27,27,6,12,100,74.154
28,28,9,11,60,74.98899999999999
29,29,5,6,83,74.42
30,30,3,9,95,74.223
31,31,0,5,91,74.283
32,32,4,13,98,74.181
33,33,7,9,51,75.332
34,34,7,12,80,74.477
35,35,1,9,93,74.252
36,36,6,10,92,74.268
37,37,5,12,88,74.332
38,38,11,12,32,76.568
39,39,3,5,94,74.238
40,40,0,5,74,74.605
41,41,2,6,70,74.70100000000001
42,42,2,6,82,74.438
43,43,3,12,66,74.807
44,44,0,6,91,74.283
45,45,0,9,39,75.995
46,46,1,10,76,74.56
47,47,7,9,72,74.652
48,48,8,12,66,74.807
49,49,5,7,47,75.521
50,50,2,8,99,74.167
51,51,1,13,95,74.223
52,52,0,3,76,74.56
53,53,8,12,37,76.14
54,54,1,11,66,74.807
55,55,11,13,64,74.86399999999999
56,56,0,12,34,76.384
57,57,4,7,57,75.093
58,58,2,12,87,74.34899999999999
59,59,7,9,85,74.383
60,60,9,12,38,76.066
61,61,2,10,59,75.023
62,62,9,11,86,74.366
63,63,0,11,47,75.521
64,64,0,4,71,74.676
65,65,9,11,32,76.568
66,66,9,13,78,74.518
67,67,4,12,88,74.332
68,68,0,6,79,74.497
69,69,8,13,54,75.207
70,70,8,10,64,74.86399999999999
71,71,4,10,50,75.377
72,72,3,9,48,75.471
73,73,0,7,84,74.40100000000001
74,74,2,12,71,74.676
75,75,6,11,68,74.752
76,76,4,6,100,74.154
77,77,3,13,84,74.40100000000001
78,78,7,13,71,74.676
79,79,0,2,86,74.366
80,80,1,13,68,74.752
81,81,0,13,35,76.29899999999999
82,82,0,4,63,74.89399999999999
83,83,2,4,90,74.29899999999999
84,84,9,10,58,75.057
85,85,1,3,46,75.57300000000001
86,86,11,13,68,74.752
87,87,0,12,56,75.13
88,88,3,10,83,74.42
89,89,2,11,84,74.40100000000001
90,90,5,10,54,75.207
91,91,8,12,98,74.181
92,92,2,4,55,75.168
93,93,1,13,43,75.73899999999999
94,94,0,8,36,76.218
95,95,1,5,52,75.289
96,96,6,13,98,74.181
97,97,9,11,75,74.582
98,98,5,9,44,75.682
99,99,4,6,53,75.247
