,id,source,destination,data_rates,TR
0,0,2,9,78,74.518
1,1,8,9,85,74.383
2,2,5,8,88,74.332
3,3,1,11,60,74.98899999999999
4,4,3,11,65,74.835
5,5,12,13,75,74.582
6,6,6,10,81,74.458
7,7,0,3,59,75.023
8,8,4,9,55,75.168
9,9,5,9,52,75.289
10,10,2,12,62,74.925
11,11,1,12,77,74.539
12,12,4,9,75,74.582
13,13,6,12,54,75.207
14,14,0,9,71,74.676
15,15,3,5,90,74.29899999999999
16,16,3,13,42,75.79899999999999
17,17,8,11,51,75.332
18,18,4,13,33,76.47399999999999
19,19,5,9,86,74.366
20,20,0,6,86,74.366
21,21,3,12,58,75.057
22,22,0,12,52,75.289
23,23,5,12,100,74.154
24,24,6,13,69,74.726
25,25,0,12,31,76.667
26,26,6,9,91,74.283
27,27,5,13,72,74.652
28,28,0,4,91,74.283
29,29,9,13,85,74.383
30,30,4,7,37,76.14
31,31,1,7,57,75.093
32,32,4,10,99,74.167
33,33,5,13,66,74.807
34,34,1,13,57,75.093
35,35,3,7,69,74.726
36,36,7,9,99,74.167
37,37,9,13,61,74.957
38,38,2,13,91,74.283
39,39,2,13,40,75.92699999999999
40,40,5,11,36,76.218
41,41,10,12,54,75.207
42,42,9,12,35,76.29899999999999
43,43,2,11,68,74.752
44,44,4,10,98,74.181
45,45,7,10,49,75.423
46,46,9,10,35,76.29899999999999
47,47,9,13,40,75.92699999999999
48,48,3,5,41,75.862
49,49,1,7,68,74.752
50,50,1,7,63,74.89399999999999
51,51,0,1,48,75.471
52,52,11,13,77,74.539
53,53,9,12,38,76.066
54,54,7,8,47,75.521
55,55,7,10,71,74.676
56,56,4,9,54,75.207
57,57,6,8,67,74.779
58,58,0,6,53,75.247
59,59,0,6,31,76.667
60,60,5,6,58,75.057
61,61,1,11,65,74.835
62,62,0,1,39,75.995
63,63,6,13,73,74.628
64,64,3,6,98,74.181
65,65,12,13,36,76.218
66,66,0,7,51,75.332
67,67,0,12,67,74.779
68,68,11,12,61,74.957
69,69,8,12,96,74.209
70,70,1,10,81,74.458
71,71,4,5,82,74.438
72,72,0,8,75,74.582
73,73,5,8,32,76.568
74,74,5,7,75,74.582
75,75,5,12,52,75.289
76,76,8,9,37,76.14
77,77,6,13,35,76.29899999999999
78,78,0,5,94,74.238
79,79,0,8,47,75.521
80,80,4,8,65,74.835
81,81,2,7,57,75.093
82,82,1,11,48,75.471
83,83,0,3,48,75.471
84,84,1,4,79,74.497
85,85,10,12,34,76.384
86,86,2,8,85,74.383
87,87,3,13,50,75.377
88,88,2,11,89,74.315
89,89,5,11,64,74.86399999999999
90,90,3,10,46,75.57300000000001
91,91,9,10,45,75.626
92,92,1,12,52,75.289
93,93,5,12,100,74.154
94,94,4,7,43,75.73899999999999
95,95,0,5,90,74.29899999999999
96,96,5,12,89,74.315
97,97,2,5,67,74.779
98,98,0,10,77,74.539
99,99,3,10,56,75.13
