,id,source,destination,data_rates,TR
0,0,11,12,30,76.771
1,1,1,2,80,74.477
2,2,8,10,54,75.207
3,3,6,13,76,74.56
4,4,6,13,42,75.79899999999999
5,5,3,9,74,74.605
6,6,2,12,60,74.98899999999999
7,7,0,10,78,74.518
8,8,3,9,42,75.79899999999999
9,9,1,2,93,74.252
10,10,2,4,41,75.862
11,11,2,12,36,76.218
12,12,9,13,84,74.40100000000001
13,13,1,6,93,74.252
14,14,5,10,47,75.521
15,15,2,13,72,74.652
16,16,1,6,35,76.29899999999999
17,17,0,3,48,75.471
18,18,7,10,90,74.29899999999999
19,19,2,6,78,74.518
20,20,6,11,64,74.86399999999999
21,21,4,12,55,75.168
22,22,2,4,45,75.626
23,23,7,12,46,75.57300000000001
24,24,9,10,84,74.40100000000001
25,25,4,12,58,75.057
26,26,7,12,88,74.332
27,27,4,9,67,74.779
28,28,7,12,37,76.14
29,29,0,4,33,76.47399999999999
30,30,8,10,96,74.209
31,31,0,11,73,74.628
32,32,1,2,100,74.154
33,33,6,10,63,74.89399999999999
34,34,1,7,99,74.167
35,35,6,11,70,74.70100000000001
36,36,8,11,46,75.57300000000001
37,37,1,8,38,76.066
38,38,6,10,39,75.995
39,39,5,6,82,74.438
40,40,4,5,39,75.995
41,41,10,13,43,75.73899999999999
42,42,1,5,58,75.057
43,43,1,7,53,75.247
44,44,5,10,62,74.925
45,45,6,11,37,76.14
46,46,2,12,42,75.79899999999999
47,47,11,12,75,74.582
48,48,0,4,85,74.383
49,49,2,7,56,75.13
50,50,5,10,51,75.332
51,51,0,4,93,74.252
52,52,0,13,81,74.458
53,53,1,10,58,75.057
54,54,8,11,43,75.73899999999999
55,55,9,12,33,76.47399999999999
56,56,0,1,97,74.194
57,57,1,11,59,75.023
58,58,5,6,72,74.652
59,59,11,13,66,74.807
60,60,11,13,93,74.252
61,61,5,7,43,75.73899999999999
62,62,10,12,36,76.218
63,63,2,12,34,76.384
64,64,1,9,33,76.47399999999999
65,65,4,10,78,74.518
66,66,4,9,63,74.89399999999999
67,67,2,3,95,74.223
68,68,8,12,59,75.023
69,69,8,9,91,74.283
70,70,5,9,80,74.477
71,71,6,9,96,74.209
72,72,1,13,64,74.86399999999999
73,73,0,12,60,74.98899999999999
74,74,1,2,66,74.807
75,75,5,11,67,74.779
76,76,2,8,63,74.89399999999999
77,77,5,7,98,74.181
78,78,7,8,90,74.29899999999999
79,79,6,10,51,75.332
80,80,6,11,81,74.458
81,81,0,6,90,74.29899999999999
82,82,1,9,51,75.332
83,83,3,10,41,75.862
84,84,9,10,35,76.29899999999999
85,85,4,8,83,74.42
86,86,0,6,67,74.779
87,87,7,10,62,74.925
88,88,7,8,86,74.366
89,89,4,5,45,75.626
90,90,0,3,51,75.332
91,91,11,12,81,74.458
92,92,1,11,62,74.925
93,93,9,10,58,75.057
94,94,3,8,47,75.521
95,95,0,6,71,74.676
96,96,0,10,87,74.34899999999999
97,97,2,11,33,76.47399999999999
98,98,4,5,40,75.92699999999999
99,99,2,12,64,74.86399999999999
