,id,source,destination,data_rates,TR
0,0,4,13,62,74.925
1,1,4,7,37,76.14
2,2,2,8,85,74.383
3,3,8,10,62,74.925
4,4,1,13,51,75.332
5,5,9,13,55,75.168
6,6,2,13,64,74.86399999999999
7,7,5,13,60,74.98899999999999
8,8,2,3,79,74.497
9,9,0,3,77,74.539
10,10,10,11,30,76.771
11,11,4,7,35,76.29899999999999
12,12,5,12,62,74.925
13,13,5,6,85,74.383
14,14,6,12,87,74.34899999999999
15,15,11,13,74,74.605
16,16,6,10,55,75.168
17,17,8,11,93,74.252
18,18,12,13,47,75.521
19,19,6,13,34,76.384
20,20,1,2,81,74.458
21,21,2,7,84,74.40100000000001
22,22,0,3,93,74.252
23,23,6,7,84,74.40100000000001
24,24,10,13,97,74.194
25,25,6,10,68,74.752
26,26,6,11,98,74.181
27,27,1,4,99,74.167
28,28,2,10,67,74.779
29,29,4,11,90,74.29899999999999
30,30,3,9,93,74.252
31,31,7,13,96,74.209
32,32,7,12,62,74.925
33,33,2,7,83,74.42
34,34,3,10,96,74.209
35,35,5,12,87,74.34899999999999
36,36,4,13,96,74.209
37,37,0,13,61,74.957
38,38,0,2,89,74.315
39,39,0,12,100,74.154
40,40,1,9,56,75.13
41,41,3,8,42,75.79899999999999
42,42,4,7,88,74.332
43,43,12,13,71,74.676
44,44,6,9,98,74.181
45,45,11,13,64,74.86399999999999
46,46,0,5,48,75.471
47,47,5,8,78,74.518
48,48,10,13,94,74.238
49,49,1,13,73,74.628
50,50,10,12,52,75.289
51,51,9,11,64,74.86399999999999
52,52,1,6,58,75.057
53,53,6,10,35,76.29899999999999
54,54,1,4,72,74.652
55,55,0,10,92,74.268
56,56,2,6,69,74.726
57,57,2,9,51,75.332
58,58,3,4,93,74.252
59,59,2,3,86,74.366
60,60,2,6,85,74.383
61,61,6,9,72,74.652
62,62,10,11,69,74.726
63,63,0,8,51,75.332
64,64,2,3,68,74.752
65,65,4,13,100,74.154
66,66,7,13,64,74.86399999999999
67,67,7,9,78,74.518
68,68,4,9,64,74.86399999999999
69,69,0,4,83,74.42
70,70,5,11,45,75.626
71,71,8,10,47,75.521
72,72,0,6,36,76.218
73,73,2,10,80,74.477
74,74,1,12,90,74.29899999999999
75,75,3,7,86,74.366
76,76,2,5,82,74.438
77,77,10,13,37,76.14
78,78,0,12,66,74.807
79,79,1,8,90,74.29899999999999
80,80,9,10,89,74.315
81,81,5,7,56,75.13
82,82,3,4,49,75.423
83,83,2,10,38,76.066
84,84,5,9,79,74.497
85,85,6,10,69,74.726
86,86,6,10,30,76.771
87,87,10,13,59,75.023
88,88,0,5,61,74.957
89,89,3,6,85,74.383
90,90,0,1,88,74.332
91,91,6,8,71,74.676
92,92,7,9,40,75.92699999999999
93,93,4,10,72,74.652
94,94,0,3,81,74.458
95,95,0,1,60,74.98899999999999
96,96,11,13,44,75.682
97,97,1,7,48,75.471
98,98,7,12,100,74.154
99,99,2,10,64,74.86399999999999
