,id,source,destination,data_rates,TR
0,0,0,9,77,74.539
1,1,1,7,81,74.458
2,2,5,6,50,75.377
3,3,6,8,72,74.652
4,4,9,10,56,75.13
5,5,4,13,86,74.366
6,6,8,11,35,76.29899999999999
7,7,5,12,100,74.154
8,8,7,9,85,74.383
9,9,4,7,30,76.771
10,10,0,1,93,74.252
11,11,1,7,91,74.283
12,12,3,7,79,74.497
13,13,4,9,92,74.268
14,14,2,13,63,74.89399999999999
15,15,5,9,56,75.13
16,16,4,12,35,76.29899999999999
17,17,6,13,100,74.154
18,18,1,4,91,74.283
19,19,3,13,30,76.771
20,20,2,12,78,74.518
21,21,11,12,76,74.56
22,22,10,11,59,75.023
23,23,9,10,63,74.89399999999999
24,24,3,8,57,75.093
25,25,6,12,62,74.925
26,26,9,11,31,76.667
27,27,2,11,60,74.98899999999999
28,28,0,11,37,76.14
29,29,4,6,33,76.47399999999999
30,30,2,9,69,74.726
31,31,8,10,73,74.628
32,32,1,5,82,74.438
33,33,1,7,48,75.471
34,34,4,7,81,74.458
35,35,0,8,80,74.477
36,36,1,10,65,74.835
37,37,5,8,93,74.252
38,38,0,11,85,74.383
39,39,5,6,65,74.835
40,40,8,13,84,74.40100000000001
41,41,3,12,77,74.539
42,42,2,6,99,74.167
43,43,6,13,38,76.066
44,44,10,12,91,74.283
45,45,5,9,70,74.70100000000001
46,46,3,12,38,76.066
47,47,3,7,98,74.181
48,48,1,5,89,74.315
49,49,3,8,34,76.384
50,50,3,12,49,75.423
51,51,8,11,59,75.023
52,52,6,9,74,74.605
53,53,5,7,95,74.223
54,54,0,9,59,75.023
55,55,0,11,80,74.477
56,56,4,11,98,74.181
57,57,3,10,60,74.98899999999999
58,58,4,8,75,74.582
59,59,0,4,94,74.238
60,60,4,11,91,74.283
61,61,5,8,40,75.92699999999999
62,62,3,11,44,75.682
63,63,1,3,74,74.605
64,64,6,12,85,74.383
65,65,7,10,47,75.521
66,66,2,4,56,75.13
67,67,4,5,54,75.207
68,68,1,10,62,74.925
69,69,1,6,42,75.79899999999999
70,70,7,11,82,74.438
71,71,0,7,36,76.218
72,72,1,6,93,74.252
73,73,11,12,35,76.29899999999999
74,74,4,11,85,74.383
75,75,4,12,90,74.29899999999999
76,76,10,12,62,74.925
77,77,0,10,72,74.652
78,78,8,12,55,75.168
79,79,9,10,83,74.42
80,80,1,8,71,74.676
81,81,1,4,73,74.628
82,82,5,9,89,74.315
83,83,1,5,62,74.925
84,84,0,11,92,74.268
85,85,2,11,65,74.835
86,86,3,4,74,74.605
87,87,0,9,69,74.726
88,88,5,13,81,74.458
89,89,4,8,68,74.752
90,90,11,13,85,74.383
91,91,1,8,61,74.957
92,92,9,12,94,74.238
93,93,5,11,36,76.218
94,94,6,11,100,74.154
95,95,2,12,81,74.458
96,96,3,11,69,74.726
97,97,0,10,40,75.92699999999999
98,98,8,13,89,74.315
99,99,3,8,81,74.458
