,id,source,destination,data_rates,TR
0,0,1,11,68,74.752
1,1,2,13,58,75.057
2,2,3,7,37,76.14
3,3,7,13,81,74.458
4,4,7,13,73,74.628
5,5,3,9,85,74.383
6,6,2,12,70,74.70100000000001
7,7,9,13,87,74.34899999999999
8,8,6,11,70,74.70100000000001
9,9,6,11,97,74.194
10,10,10,12,91,74.283
11,11,4,5,66,74.807
12,12,7,10,86,74.366
13,13,3,9,63,74.89399999999999
14,14,8,10,88,74.332
15,15,2,13,52,75.289
16,16,6,11,99,74.167
17,17,11,12,49,75.423
18,18,4,6,35,76.29899999999999
19,19,3,7,83,74.42
20,20,1,7,89,74.315
21,21,2,7,95,74.223
22,22,0,11,53,75.247
23,23,2,12,87,74.34899999999999
24,24,2,8,68,74.752
25,25,2,9,62,74.925
26,26,7,12,88,74.332
27,27,4,7,97,74.194
28,28,4,6,35,76.29899999999999
29,29,7,8,80,74.477
30,30,0,11,46,75.57300000000001
31,31,5,7,58,75.057
32,32,2,9,49,75.423
33,33,2,8,89,74.315
34,34,4,11,100,74.154
35,35,8,11,76,74.56
36,36,1,7,79,74.497
37,37,5,12,96,74.209
38,38,9,11,78,74.518
39,39,1,7,70,74.70100000000001
40,40,2,5,57,75.093
41,41,3,13,75,74.582
42,42,8,13,55,75.168
43,43,3,13,58,75.057
44,44,2,3,56,75.13
45,45,4,7,63,74.89399999999999
46,46,4,11,65,74.835
47,47,3,5,94,74.238
48,48,0,2,44,75.682
49,49,6,7,54,75.207
50,50,4,5,70,74.70100000000001
51,51,2,12,64,74.86399999999999
52,52,0,6,48,75.471
53,53,2,10,71,74.676
54,54,1,10,92,74.268
55,55,1,7,34,76.384
56,56,7,12,61,74.957
57,57,2,13,35,76.29899999999999
58,58,0,5,69,74.726
59,59,2,12,68,74.752
60,60,7,8,84,74.40100000000001
61,61,1,4,46,75.57300000000001
62,62,9,12,71,74.676
63,63,2,7,62,74.925
64,64,2,8,91,74.283
65,65,1,7,76,74.56
66,66,6,13,55,75.168
67,67,0,7,54,75.207
68,68,10,12,48,75.471
69,69,1,3,97,74.194
70,70,2,4,51,75.332
71,71,5,13,41,75.862
72,72,0,13,55,75.168
73,73,4,5,82,74.438
74,74,6,9,80,74.477
75,75,9,13,79,74.497
76,76,6,10,30,76.771
77,77,6,12,56,75.13
78,78,3,5,94,74.238
79,79,1,10,52,75.289
80,80,4,6,72,74.652
81,81,1,8,51,75.332
82,82,8,9,38,76.066
83,83,5,11,57,75.093
84,84,7,12,88,74.332
85,85,7,10,99,74.167
86,86,3,10,91,74.283
87,87,2,6,35,76.29899999999999
88,88,5,13,53,75.247
89,89,11,13,46,75.57300000000001
90,90,7,8,52,75.289
91,91,7,13,99,74.167
92,92,6,8,68,74.752
93,93,4,13,83,74.42
94,94,6,12,89,74.315
95,95,3,13,41,75.862
96,96,8,11,94,74.238
97,97,0,7,37,76.14
98,98,11,12,82,74.438
99,99,0,9,81,74.458
