,id,source,destination,data_rates,TR
0,0,2,8,55,75.168
1,1,11,13,58,75.057
2,2,3,11,72,74.652
3,3,6,11,94,74.238
4,4,5,11,39,75.995
5,5,7,10,32,76.568
6,6,1,13,58,75.057
7,7,2,3,72,74.652
8,8,6,9,95,74.223
9,9,1,5,50,75.377
10,10,7,13,68,74.752
11,11,1,4,85,74.383
12,12,10,12,53,75.247
13,13,6,9,36,76.218
14,14,0,13,61,74.957
15,15,8,10,32,76.568
16,16,9,13,77,74.539
17,17,4,10,37,76.14
18,18,3,4,44,75.682
19,19,3,8,67,74.779
20,20,6,7,74,74.605
21,21,1,12,56,75.13
22,22,0,3,73,74.628
23,23,10,12,90,74.29899999999999
24,24,12,13,79,74.497
25,25,7,8,57,75.093
26,26,12,13,70,74.70100000000001
27,27,3,12,47,75.521
28,28,0,12,81,74.458
29,29,3,10,54,75.207
30,30,6,11,35,76.29899999999999
31,31,5,12,51,75.332
32,32,8,12,51,75.332
33,33,6,13,31,76.667
34,34,5,7,42,75.79899999999999
35,35,2,3,91,74.283
36,36,2,8,76,74.56
37,37,8,9,90,74.29899999999999
38,38,2,13,49,75.423
39,39,0,8,93,74.252
40,40,8,11,44,75.682
41,41,3,7,98,74.181
42,42,1,4,59,75.023
43,43,0,1,46,75.57300000000001
44,44,5,10,88,74.332
45,45,2,11,55,75.168
46,46,2,12,65,74.835
47,47,3,8,83,74.42
48,48,4,5,89,74.315
49,49,2,5,58,75.057
50,50,3,11,36,76.218
51,51,0,1,48,75.471
52,52,1,4,86,74.366
53,53,2,5,96,74.209
54,54,6,11,70,74.70100000000001
55,55,4,11,96,74.209
56,56,6,7,72,74.652
57,57,7,11,100,74.154
58,58,8,10,84,74.40100000000001
59,59,0,11,43,75.73899999999999
60,60,5,10,66,74.807
61,61,6,12,75,74.582
62,62,6,7,91,74.283
63,63,5,6,72,74.652
64,64,0,4,100,74.154
65,65,1,6,39,75.995
66,66,2,8,50,75.377
67,67,5,9,63,74.89399999999999
68,68,1,8,39,75.995
69,69,0,7,46,75.57300000000001
70,70,11,13,42,75.79899999999999
71,71,1,7,77,74.539
72,72,11,13,53,75.247
73,73,5,6,86,74.366
74,74,1,11,68,74.752
75,75,4,6,46,75.57300000000001
76,76,6,8,78,74.518
77,77,1,12,33,76.47399999999999
78,78,0,11,70,74.70100000000001
79,79,4,9,100,74.154
80,80,1,8,55,75.168
81,81,2,6,69,74.726
82,82,11,12,95,74.223
83,83,2,6,48,75.471
84,84,10,12,89,74.315
85,85,3,5,42,75.79899999999999
86,86,0,1,92,74.268
87,87,2,6,49,75.423
88,88,1,3,90,74.29899999999999
89,89,12,13,87,74.34899999999999
90,90,3,8,43,75.73899999999999
91,91,4,8,99,74.167
92,92,1,12,48,75.471
93,93,8,13,85,74.383
94,94,0,10,87,74.34899999999999
95,95,7,12,65,74.835
96,96,3,6,95,74.223
97,97,9,12,37,76.14
98,98,4,7,39,75.995
99,99,8,12,90,74.29899999999999
