,id,source,destination,data_rates,TR
0,0,4,8,45,75.626
1,1,4,9,44,75.682
2,2,6,7,74,74.605
3,3,9,13,81,74.458
4,4,10,11,89,74.315
5,5,9,11,31,76.667
6,6,4,13,44,75.682
7,7,9,13,63,74.89399999999999
8,8,0,11,56,75.13
9,9,2,9,54,75.207
10,10,0,4,34,76.384
11,11,4,7,84,74.40100000000001
12,12,6,11,58,75.057
13,13,1,5,77,74.539
14,14,3,6,69,74.726
15,15,0,9,33,76.47399999999999
16,16,2,5,51,75.332
17,17,7,8,98,74.181
18,18,4,7,96,74.209
19,19,6,13,56,75.13
20,20,5,9,73,74.628
21,21,9,10,69,74.726
22,22,0,6,88,74.332
23,23,1,4,97,74.194
24,24,3,5,35,76.29899999999999
25,25,6,11,93,74.252
26,26,9,10,69,74.726
27,27,0,3,43,75.73899999999999
28,28,0,13,45,75.626
29,29,3,6,80,74.477
30,30,6,13,72,74.652
31,31,4,6,71,74.676
32,32,6,12,98,74.181
33,33,1,4,71,74.676
34,34,5,12,37,76.14
35,35,5,7,41,75.862
36,36,0,1,37,76.14
37,37,6,11,40,75.92699999999999
38,38,12,13,77,74.539
39,39,0,12,75,74.582
40,40,2,10,56,75.13
41,41,1,6,41,75.862
42,42,6,9,57,75.093
43,43,1,5,86,74.366
44,44,11,13,58,75.057
45,45,0,2,83,74.42
46,46,0,4,50,75.377
47,47,7,11,75,74.582
48,48,8,11,92,74.268
49,49,4,10,44,75.682
50,50,6,12,64,74.86399999999999
51,51,4,6,38,76.066
52,52,4,12,39,75.995
53,53,1,6,34,76.384
54,54,3,13,35,76.29899999999999
55,55,0,5,74,74.605
56,56,0,6,59,75.023
57,57,2,8,75,74.582
58,58,5,8,90,74.29899999999999
59,59,9,10,84,74.40100000000001
60,60,5,12,99,74.167
61,61,5,13,85,74.383
62,62,6,7,96,74.209
63,63,7,10,82,74.438
64,64,5,11,48,75.471
65,65,4,6,81,74.458
66,66,2,8,79,74.497
67,67,10,11,84,74.40100000000001
68,68,1,11,83,74.42
69,69,4,5,52,75.289
70,70,6,11,66,74.807
71,71,1,12,84,74.40100000000001
72,72,8,9,70,74.70100000000001
73,73,4,7,97,74.194
74,74,9,11,42,75.79899999999999
75,75,2,9,94,74.238
76,76,10,11,83,74.42
77,77,9,13,50,75.377
78,78,4,12,74,74.605
79,79,0,10,62,74.925
80,80,2,11,39,75.995
81,81,2,3,69,74.726
82,82,1,13,98,74.181
83,83,1,9,61,74.957
84,84,0,1,71,74.676
85,85,9,10,37,76.14
86,86,3,9,44,75.682
87,87,4,11,41,75.862
88,88,2,6,32,76.568
89,89,12,13,49,75.423
90,90,11,13,46,75.57300000000001
91,91,10,13,55,75.168
92,92,5,11,39,75.995
93,93,6,10,100,74.154
94,94,2,8,66,74.807
95,95,4,6,57,75.093
96,96,1,13,47,75.521
97,97,6,9,55,75.168
98,98,7,8,58,75.057
99,99,0,8,95,74.223
