,id,source,destination,data_rates,TR
0,0,2,9,52,75.289
1,1,9,10,46,75.57300000000001
2,2,3,13,48,75.471
3,3,4,10,40,75.92699999999999
4,4,7,9,43,75.73899999999999
5,5,2,9,89,74.315
6,6,1,9,82,74.438
7,7,7,12,82,74.438
8,8,0,7,48,75.471
9,9,0,8,38,76.066
10,10,2,6,33,76.47399999999999
11,11,8,10,49,75.423
12,12,3,11,76,74.56
13,13,2,7,74,74.605
14,14,3,9,70,74.70100000000001
15,15,5,12,44,75.682
16,16,4,11,59,75.023
17,17,8,9,50,75.377
18,18,0,7,89,74.315
19,19,1,12,83,74.42
20,20,5,13,91,74.283
21,21,3,7,59,75.023
22,22,2,7,82,74.438
23,23,0,5,34,76.384
24,24,2,6,98,74.181
25,25,3,6,78,74.518
26,26,5,7,48,75.471
27,27,1,11,82,74.438
28,28,8,9,63,74.89399999999999
29,29,8,13,91,74.283
30,30,9,13,52,75.289
31,31,4,10,69,74.726
32,32,2,5,47,75.521
33,33,7,8,39,75.995
34,34,4,5,46,75.57300000000001
35,35,5,6,55,75.168
36,36,5,13,78,74.518
37,37,0,8,32,76.568
38,38,6,8,78,74.518
39,39,2,5,48,75.471
40,40,1,10,90,74.29899999999999
41,41,2,6,68,74.752
42,42,2,3,62,74.925
43,43,1,11,40,75.92699999999999
44,44,0,12,48,75.471
45,45,5,11,57,75.093
46,46,2,3,98,74.181
47,47,1,11,66,74.807
48,48,4,10,38,76.066
49,49,0,5,94,74.238
50,50,7,12,62,74.925
51,51,0,4,94,74.238
52,52,1,13,50,75.377
53,53,2,5,85,74.383
54,54,5,11,33,76.47399999999999
55,55,5,7,45,75.626
56,56,6,8,85,74.383
57,57,2,3,79,74.497
58,58,12,13,94,74.238
59,59,2,5,73,74.628
60,60,3,13,68,74.752
61,61,0,13,83,74.42
62,62,9,10,92,74.268
63,63,1,10,93,74.252
64,64,0,7,90,74.29899999999999
65,65,2,11,78,74.518
66,66,11,13,58,75.057
67,67,1,8,33,76.47399999999999
68,68,2,4,46,75.57300000000001
69,69,3,13,30,76.771
70,70,5,8,57,75.093
71,71,2,13,94,74.238
72,72,5,12,51,75.332
73,73,0,12,91,74.283
74,74,0,7,40,75.92699999999999
75,75,0,5,52,75.289
76,76,4,9,59,75.023
77,77,9,10,44,75.682
78,78,4,12,84,74.40100000000001
79,79,4,7,47,75.521
80,80,5,9,92,74.268
81,81,3,5,51,75.332
82,82,1,12,43,75.73899999999999
83,83,5,6,81,74.458
84,84,5,8,97,74.194
85,85,6,13,94,74.238
86,86,1,10,79,74.497
87,87,2,4,87,74.34899999999999
88,88,0,3,91,74.283
89,89,2,4,93,74.252
90,90,2,10,46,75.57300000000001
91,91,5,10,74,74.605
92,92,5,6,47,75.521
93,93,6,12,61,74.957
94,94,8,13,85,74.383
95,95,9,10,80,74.477
96,96,0,8,47,75.521
97,97,4,6,82,74.438
98,98,0,5,94,74.238
99,99,7,10,89,74.315
