id,source,destination,data_rates,TR
0,0,17,57,75.093
1,0,19,45,75.626
2,0,20,76,74.56
3,1,11,51,75.332
4,1,11,60,74.98899999999999
5,1,18,87,74.34899999999999
6,2,1,98,74.181
7,2,7,69,74.726
8,2,8,45,75.626
9,2,10,41,75.862
10,2,14,91,74.283
11,2,15,79,74.497
12,2,21,57,75.093
13,3,13,93,74.252
14,3,22,64,74.86399999999999
15,4,11,63,74.89399999999999
16,4,19,82,74.438
17,5,3,40,75.92699999999999
18,5,7,88,74.332
19,5,14,88,74.332
20,6,18,56,75.13
21,6,19,76,74.56
22,7,16,44,75.682
23,8,15,68,74.752
24,9,16,94,74.238
25,9,17,50,75.377
26,10,22,49,75.423
27,11,17,81,74.458
28,13,0,41,75.862
29,14,11,51,75.332
30,15,9,58,75.057
31,15,17,77,74.539
32,15,18,43,75.73899999999999
33,18,22,97,74.194
34,19,2,64,74.86399999999999
35,19,2,70,74.70100000000001
36,19,15,40,75.92699999999999
37,19,16,76,74.56
38,19,17,54,75.207
39,20,2,47,75.521
40,20,9,48,75.471
41,20,10,68,74.752
42,20,14,66,74.807
43,21,20,63,74.89399999999999
44,21,22,75,74.582
45,21,22,94,74.238
46,22,10,69,74.726
47,23,0,77,74.539
48,23,15,70,74.70100000000001
49,23,19,41,75.862
