id,source,destination,data_rates,TR
0,0,10,62,74.925
1,0,15,60,74.98899999999999
2,2,19,67,74.779
3,3,0,53,75.247
4,3,10,47,75.521
5,4,8,84,74.40100000000001
6,5,7,77,74.539
7,5,8,61,74.957
8,5,9,55,75.168
9,5,11,65,74.835
10,6,4,75,74.582
11,7,2,71,74.676
12,7,8,47,75.521
13,7,12,48,75.471
14,7,19,45,75.626
15,7,20,60,74.98899999999999
16,8,13,97,74.194
17,8,20,52,75.289
18,9,8,86,74.366
19,9,15,70,74.70100000000001
20,10,13,96,74.209
21,10,15,82,74.438
22,11,1,51,75.332
23,12,0,44,75.682
24,12,3,41,75.862
25,12,19,68,74.752
26,12,21,86,74.366
27,13,0,79,74.497
28,13,8,83,74.42
29,13,10,66,74.807
30,13,12,58,75.057
31,14,6,40,75.92699999999999
32,15,6,95,74.223
33,15,14,61,74.957
34,16,2,82,74.438
35,16,7,59,75.023
36,16,15,86,74.366
37,17,0,85,74.383
38,17,1,94,74.238
39,18,0,98,74.181
40,18,5,43,75.73899999999999
41,18,15,66,74.807
42,18,17,99,74.167
43,19,21,66,74.807
44,21,3,73,74.628
45,22,13,70,74.70100000000001
46,22,16,45,75.626
47,22,18,73,74.628
48,23,6,53,75.247
49,23,11,70,74.70100000000001
