id,source,destination,data_rates,TR
0,0,1,94,74.238
1,1,4,51,75.332
2,2,11,79,74.497
3,3,4,78,74.518
4,3,15,94,74.238
5,3,19,75,74.582
6,3,20,89,74.315
7,3,21,63,74.89399999999999
8,3,21,46,75.57300000000001
9,5,2,65,74.835
10,5,7,64,74.86399999999999
11,5,13,52,75.289
12,6,4,89,74.315
13,6,10,83,74.42
14,6,16,75,74.582
15,6,17,73,74.628
16,7,6,58,75.057
17,8,11,72,74.652
18,8,14,40,75.92699999999999
19,8,17,61,74.957
20,8,17,61,74.957
21,9,11,88,74.332
22,9,12,72,74.652
23,9,23,98,74.181
24,11,5,98,74.181
25,11,10,99,74.167
26,11,22,83,74.42
27,11,23,72,74.652
28,13,5,62,74.925
29,13,17,64,74.86399999999999
30,13,18,63,74.89399999999999
31,14,1,48,75.471
32,14,19,91,74.283
33,15,5,75,74.582
34,15,16,86,74.366
35,15,23,43,75.73899999999999
36,16,8,73,74.628
37,17,3,43,75.73899999999999
38,18,8,62,74.925
39,18,15,79,74.497
40,19,4,78,74.518
41,19,18,92,74.268
42,20,5,49,75.423
43,20,10,83,74.42
44,21,10,89,74.315
45,21,19,97,74.194
46,22,4,59,75.023
47,22,5,42,75.79899999999999
48,22,14,57,75.093
49,22,19,52,75.289
