id,source,destination,data_rates,TR
0,0,2,78,37.31188354017956
1,0,3,43,37.923559769910796
2,0,5,93,37.17905255304339
3,0,21,72,37.37884716291769
4,0,23,80,37.29157767030629
5,1,0,58,37.582131622132614
6,1,11,94,37.171575521554416
7,2,21,93,37.17905255304339
8,2,23,47,37.81425417831495
9,3,8,67,37.442778513285106
10,4,2,82,37.27216763919369
11,5,7,59,37.56480622110088
12,5,23,82,37.27216763919369
13,6,7,76,37.333149136404685
14,6,19,79,37.301614770683834
15,7,8,57,37.59998873008728
16,7,19,59,37.56480622110088
17,8,0,79,37.301614770683834
18,8,1,61,37.53165746315781
19,8,11,41,37.98495467139333
20,8,19,96,37.157049187586125
21,10,7,40,38.017589693702504
22,10,9,92,37.18667783981465
23,10,12,59,37.56480622110088
24,11,8,78,37.31188354017956
25,12,5,58,37.582131622132614
26,12,10,61,37.53165746315781
27,13,17,48,37.78937895353953
28,14,7,57,37.59998873008728
29,14,10,52,37.69818875730294
30,14,17,62,37.51579094120173
31,15,9,80,37.29157767030629
32,15,10,50,37.74220895753981
33,15,19,44,37.89464724478612
34,16,0,98,37.1430663713911
35,16,3,78,37.31188354017956
36,16,11,46,37.840054368058865
37,16,14,74,37.355444609170476
38,19,4,77,37.32239214361373
39,19,9,70,37.40344197197376
40,19,11,72,37.37884716291769
41,20,2,83,37.26278013980199
42,20,14,89,37.2104888985585
43,21,8,80,37.29157767030629
44,21,13,68,37.42932324357242
45,21,14,50,37.74220895753981
46,21,22,99,37.13626930022939
47,23,3,84,37.2535951349395
48,23,6,42,37.95363786309809
49,23,12,85,37.24460610873838
