id,source,destination,data_rates,TR
0,0,10,57,37.59998873008728
1,1,7,62,37.51579094120173
2,1,21,42,37.95363786309809
3,2,9,89,37.2104888985585
4,2,18,69,37.41621552662307
5,3,4,94,37.171575521554416
6,3,17,46,37.840054368058865
7,3,18,87,37.227191303872864
8,3,21,56,37.618402662930386
9,3,21,82,37.27216763919369
10,4,20,91,37.19445585623754
11,5,14,78,37.31188354017956
12,6,19,89,37.2104888985585
13,8,1,85,37.24460610873838
14,8,5,45,37.86683286322227
15,8,13,48,37.78937895353953
16,8,15,43,37.923559769910796
17,8,16,90,37.20239125939691
18,8,23,49,37.765379206429685
19,9,7,62,37.51579094120173
20,10,14,73,37.36700237599409
21,10,16,59,37.56480622110088
22,11,6,64,37.48537481325325
23,12,10,67,37.442778513285106
24,14,23,81,37.2817644426715
25,15,10,46,37.840054368058865
26,15,12,81,37.2817644426715
27,15,12,50,37.74220895753981
28,15,18,85,37.24460610873838
29,15,22,75,37.34416348834902
30,16,0,66,37.45659545688316
31,16,4,76,37.333149136404685
32,16,10,83,37.26278013980199
33,16,13,46,37.840054368058865
34,16,19,42,37.95363786309809
35,16,23,57,37.59998873008728
36,18,3,74,37.355444609170476
37,18,11,57,37.59998873008728
38,19,4,68,37.42932324357242
39,19,9,57,37.59998873008728
40,19,21,83,37.26278013980199
41,20,23,58,37.582131622132614
42,21,10,55,37.63740016232012
43,21,11,75,37.34416348834902
44,21,15,47,37.81425417831495
45,22,3,79,37.301614770683834
46,22,6,91,37.19445585623754
47,22,13,71,37.39098987287112
48,23,8,47,37.81425417831495
49,23,21,74,37.355444609170476
