id,source,destination,data_rates,TR
0,1,5,79,37.301614770683834
1,1,11,44,37.89464724478612
2,2,4,71,37.39098987287112
3,2,12,86,37.23580682328201
4,3,14,92,37.18667783981465
5,3,20,42,37.95363786309809
6,3,23,69,37.41621552662307
7,4,1,84,37.2535951349395
8,4,1,74,37.355444609170476
9,4,19,96,37.157049187586125
10,5,14,90,37.20239125939691
11,5,16,76,37.333149136404685
12,5,21,85,37.24460610873838
13,5,21,50,37.74220895753981
14,5,22,70,37.40344197197376
15,6,0,73,37.36700237599409
16,6,3,74,37.355444609170476
17,7,11,97,37.149991772318295
18,7,19,85,37.24460610873838
19,9,11,61,37.53165746315781
20,9,14,89,37.2104888985585
21,9,20,87,37.227191303872864
22,10,2,97,37.149991772318295
23,11,16,81,37.2817644426715
24,11,21,89,37.2104888985585
25,12,10,51,37.719825426798955
26,12,20,81,37.2817644426715
27,13,7,44,37.89464724478612
28,13,8,59,37.56480622110088
29,13,16,87,37.227191303872864
30,14,7,45,37.86683286322227
31,14,17,62,37.51579094120173
32,14,19,76,37.333149136404685
33,15,4,65,37.47078897704576
34,15,21,58,37.582131622132614
35,16,0,82,37.27216763919369
36,17,2,52,37.69818875730294
37,17,23,81,37.2817644426715
38,18,0,48,37.78937895353953
39,18,5,93,37.17905255304339
40,19,14,63,37.500369601818775
41,20,0,49,37.765379206429685
42,20,3,79,37.301614770683834
43,20,12,87,37.227191303872864
44,20,22,84,37.2535951349395
45,21,17,63,37.500369601818775
46,22,13,83,37.26278013980199
47,22,19,52,37.69818875730294
48,23,9,80,37.29157767030629
49,23,22,95,37.164242444784634
