id,source,destination,data_rates,TR
0,0,7,60,37.54798891034722
1,0,15,94,37.171575521554416
2,1,4,58,37.582131622132614
3,1,14,85,37.24460610873838
4,1,19,89,37.2104888985585
5,3,2,40,38.017589693702504
6,3,4,88,37.218753825231495
7,3,15,86,37.23580682328201
8,3,18,78,37.31188354017956
9,3,18,83,37.26278013980199
10,5,6,42,37.95363786309809
11,5,7,61,37.53165746315781
12,5,23,95,37.164242444784634
13,6,1,93,37.17905255304339
14,6,12,98,37.1430663713911
15,7,11,87,37.227191303872864
16,7,19,60,37.54798891034722
17,8,1,97,37.149991772318295
18,8,4,95,37.164242444784634
19,8,17,65,37.47078897704576
20,10,0,42,37.95363786309809
21,10,5,98,37.1430663713911
22,10,13,40,38.017589693702504
23,10,14,51,37.719825426798955
24,11,15,77,37.32239214361373
25,11,22,95,37.164242444784634
26,12,8,77,37.32239214361373
27,12,8,92,37.18667783981465
28,12,14,52,37.69818875730294
29,13,4,86,37.23580682328201
30,13,9,67,37.442778513285106
31,13,18,82,37.27216763919369
32,13,21,73,37.36700237599409
33,15,13,41,37.98495467139333
34,15,14,84,37.2535951349395
35,17,6,59,37.56480622110088
36,17,13,85,37.24460610873838
37,17,21,63,37.500369601818775
38,18,10,78,37.31188354017956
39,18,12,75,37.34416348834902
40,19,23,49,37.765379206429685
41,20,4,65,37.47078897704576
42,20,5,85,37.24460610873838
43,20,13,41,37.98495467139333
44,20,23,65,37.47078897704576
45,21,12,68,37.42932324357242
46,22,2,59,37.56480622110088
47,22,9,92,37.18667783981465
48,22,11,96,37.157049187586125
49,23,3,59,37.56480622110088
