id,source,destination,data_rates,TR
0,0,5,76,37.333149136404685
1,0,17,71,37.39098987287112
2,2,21,49,37.765379206429685
3,2,21,69,37.41621552662307
4,3,17,48,37.78937895353953
5,4,22,83,37.26278013980199
6,4,22,42,37.95363786309809
7,5,17,43,37.923559769910796
8,6,10,68,37.42932324357242
9,6,15,96,37.157049187586125
10,6,15,43,37.923559769910796
11,6,16,86,37.23580682328201
12,6,20,75,37.34416348834902
13,7,5,51,37.719825426798955
14,7,12,65,37.47078897704576
15,7,21,40,38.017589693702504
16,8,15,81,37.2817644426715
17,8,17,93,37.17905255304339
18,10,6,48,37.78937895353953
19,10,13,62,37.51579094120173
20,10,22,67,37.442778513285106
21,11,6,81,37.2817644426715
22,11,6,92,37.18667783981465
23,11,12,51,37.719825426798955
24,12,16,81,37.2817644426715
25,12,19,41,37.98495467139333
26,12,19,44,37.89464724478612
27,13,4,56,37.618402662930386
28,13,5,68,37.42932324357242
29,14,7,72,37.37884716291769
30,14,13,96,37.157049187586125
31,14,18,55,37.63740016232012
32,14,19,71,37.39098987287112
33,15,1,74,37.355444609170476
34,16,8,70,37.40344197197376
35,16,15,72,37.37884716291769
36,19,7,46,37.840054368058865
37,19,21,40,38.017589693702504
38,20,1,50,37.74220895753981
39,20,4,52,37.69818875730294
40,20,4,45,37.86683286322227
41,20,8,66,37.45659545688316
42,20,17,73,37.36700237599409
43,21,3,57,37.59998873008728
44,22,0,85,37.24460610873838
45,22,9,45,37.86683286322227
46,22,16,58,37.582131622132614
47,23,2,82,37.27216763919369
48,23,7,89,37.2104888985585
49,23,22,92,37.18667783981465
