id,source,destination,data_rates,TR
0,0,11,48,37.78937895353953
1,1,15,77,37.32239214361373
2,1,16,98,37.1430663713911
3,2,16,57,37.59998873008728
4,3,4,66,37.45659545688316
5,3,6,76,37.333149136404685
6,4,1,98,37.1430663713911
7,4,6,50,37.74220895753981
8,4,15,78,37.31188354017956
9,5,4,45,37.86683286322227
10,5,12,54,37.65700972825613
11,5,13,43,37.923559769910796
12,5,19,72,37.37884716291769
13,7,14,48,37.78937895353953
14,8,13,81,37.2817644426715
15,9,6,99,37.13626930022939
16,9,8,83,37.26278013980199
17,9,13,40,38.017589693702504
18,9,22,42,37.95363786309809
19,10,8,44,37.89464724478612
20,10,14,58,37.582131622132614
21,10,18,57,37.59998873008728
22,10,18,42,37.95363786309809
23,11,4,98,37.1430663713911
24,11,5,89,37.2104888985585
25,11,6,75,37.34416348834902
26,11,16,51,37.719825426798955
27,11,23,60,37.54798891034722
28,12,5,87,37.227191303872864
29,13,12,55,37.63740016232012
30,14,2,61,37.53165746315781
31,14,20,86,37.23580682328201
32,15,2,52,37.69818875730294
33,16,7,46,37.840054368058865
34,16,17,96,37.157049187586125
35,17,0,84,37.2535951349395
36,17,7,85,37.24460610873838
37,18,3,67,37.442778513285106
38,19,10,85,37.24460610873838
39,19,11,76,37.333149136404685
40,19,18,87,37.227191303872864
41,20,18,91,37.19445585623754
42,21,19,69,37.41621552662307
43,22,0,92,37.18667783981465
44,22,10,99,37.13626930022939
45,22,10,80,37.29157767030629
46,22,14,80,37.29157767030629
47,22,19,96,37.157049187586125
48,23,6,91,37.19445585623754
49,23,19,69,37.41621552662307
