id,source,destination,data_rates,TR
0,0,5,45,37.86683286322227
1,0,9,41,37.98495467139333
2,0,16,54,37.65700972825613
3,0,18,58,37.582131622132614
4,1,21,75,37.34416348834902
5,2,6,73,37.36700237599409
6,2,8,44,37.89464724478612
7,3,18,91,37.19445585623754
8,3,20,89,37.2104888985585
9,4,8,73,37.36700237599409
10,4,8,61,37.53165746315781
11,4,14,64,37.48537481325325
12,5,13,87,37.227191303872864
13,6,10,54,37.65700972825613
14,6,17,55,37.63740016232012
15,6,18,85,37.24460610873838
16,7,0,87,37.227191303872864
17,7,2,59,37.56480622110088
18,7,17,42,37.95363786309809
19,7,20,47,37.81425417831495
20,9,22,41,37.98495467139333
21,10,0,61,37.53165746315781
22,11,20,63,37.500369601818775
23,12,2,50,37.74220895753981
24,12,6,49,37.765379206429685
25,12,8,95,37.164242444784634
26,12,9,91,37.19445585623754
27,12,10,97,37.149991772318295
28,12,14,91,37.19445585623754
29,12,19,59,37.56480622110088
30,12,22,52,37.69818875730294
31,13,10,90,37.20239125939691
32,14,17,41,37.98495467139333
33,15,19,61,37.53165746315781
34,16,1,48,37.78937895353953
35,16,12,63,37.500369601818775
36,17,2,80,37.29157767030629
37,18,21,97,37.149991772318295
38,19,8,65,37.47078897704576
39,19,11,61,37.53165746315781
40,19,23,42,37.95363786309809
41,20,0,55,37.63740016232012
42,20,22,85,37.24460610873838
43,21,1,45,37.86683286322227
44,21,3,87,37.227191303872864
45,22,0,91,37.19445585623754
46,22,2,71,37.39098987287112
47,22,8,80,37.29157767030629
48,22,12,66,37.45659545688316
49,23,3,46,37.840054368058865
