id,source,destination,data_rates,TR
0,0,7,62,37.51579094120173
1,0,16,49,37.765379206429685
2,1,0,73,37.36700237599409
3,1,2,93,37.17905255304339
4,1,12,54,37.65700972825613
5,1,16,55,37.63740016232012
6,2,8,64,37.48537481325325
7,3,5,63,37.500369601818775
8,3,13,41,37.98495467139333
9,3,19,92,37.18667783981465
10,3,20,98,37.1430663713911
11,4,1,81,37.2817644426715
12,5,15,75,37.34416348834902
13,5,17,83,37.26278013980199
14,6,14,47,37.81425417831495
15,7,8,83,37.26278013980199
16,8,0,42,37.95363786309809
17,8,22,45,37.86683286322227
18,9,12,70,37.40344197197376
19,10,6,59,37.56480622110088
20,10,15,81,37.2817644426715
21,11,9,87,37.227191303872864
22,11,14,61,37.53165746315781
23,11,19,71,37.39098987287112
24,12,18,63,37.500369601818775
25,12,22,41,37.98495467139333
26,13,4,66,37.45659545688316
27,13,7,75,37.34416348834902
28,14,17,43,37.923559769910796
29,15,6,93,37.17905255304339
30,15,9,75,37.34416348834902
31,16,7,92,37.18667783981465
32,16,21,64,37.48537481325325
33,16,21,96,37.157049187586125
34,17,7,52,37.69818875730294
35,17,9,87,37.227191303872864
36,17,12,62,37.51579094120173
37,18,1,80,37.29157767030629
38,18,12,84,37.2535951349395
39,18,17,80,37.29157767030629
40,18,20,62,37.51579094120173
41,19,1,66,37.45659545688316
42,20,9,46,37.840054368058865
43,20,15,59,37.56480622110088
44,21,7,55,37.63740016232012
45,22,16,83,37.26278013980199
46,22,19,78,37.31188354017956
47,23,4,46,37.840054368058865
48,23,18,90,37.20239125939691
49,23,20,60,37.54798891034722
