id,source,destination,data_rates,TR
0,0,14,42,37.95363786309809
1,1,14,57,37.59998873008728
2,2,14,78,37.31188354017956
3,3,4,57,37.59998873008728
4,3,12,45,37.86683286322227
5,3,22,68,37.42932324357242
6,4,8,44,37.89464724478612
7,5,10,42,37.95363786309809
8,5,22,56,37.618402662930386
9,6,13,96,37.157049187586125
10,7,1,72,37.37884716291769
11,7,2,89,37.2104888985585
12,7,6,62,37.51579094120173
13,9,8,46,37.840054368058865
14,9,23,91,37.19445585623754
15,10,5,43,37.923559769910796
16,10,8,45,37.86683286322227
17,11,10,40,38.017589693702504
18,12,1,62,37.51579094120173
19,12,1,92,37.18667783981465
20,13,2,62,37.51579094120173
21,13,9,79,37.301614770683834
22,13,10,47,37.81425417831495
23,14,17,67,37.442778513285106
24,15,6,81,37.2817644426715
25,15,6,94,37.171575521554416
26,15,10,80,37.29157767030629
27,16,1,40,38.017589693702504
28,16,4,54,37.65700972825613
29,16,6,93,37.17905255304339
30,16,8,64,37.48537481325325
31,16,9,92,37.18667783981465
32,16,9,68,37.42932324357242
33,17,2,87,37.227191303872864
34,17,12,54,37.65700972825613
35,17,18,86,37.23580682328201
36,17,19,72,37.37884716291769
37,18,4,78,37.31188354017956
38,18,16,61,37.53165746315781
39,18,19,77,37.32239214361373
40,19,6,80,37.29157767030629
41,19,6,97,37.149991772318295
42,19,17,51,37.719825426798955
43,20,2,49,37.765379206429685
44,21,15,64,37.48537481325325
45,21,20,55,37.63740016232012
46,22,15,83,37.26278013980199
47,22,18,96,37.157049187586125
48,23,9,70,37.40344197197376
49,23,16,95,37.164242444784634
