id,source,destination,data_rates,TR
0,0,4,73,37.36700237599409
1,0,14,97,37.149991772318295
2,0,15,64,37.48537481325325
3,1,0,99,37.13626930022939
4,1,6,65,37.47078897704576
5,1,11,64,37.48537481325325
6,1,14,88,37.218753825231495
7,2,4,46,37.840054368058865
8,2,11,43,37.923559769910796
9,2,17,53,37.67726176747924
10,6,2,48,37.78937895353953
11,7,14,77,37.32239214361373
12,7,16,96,37.157049187586125
13,7,20,96,37.157049187586125
14,8,3,81,37.2817644426715
15,8,5,74,37.355444609170476
16,8,18,41,37.98495467139333
17,9,22,96,37.157049187586125
18,10,4,51,37.719825426798955
19,10,6,85,37.24460610873838
20,10,9,42,37.95363786309809
21,10,16,43,37.923559769910796
22,10,18,71,37.39098987287112
23,11,0,62,37.51579094120173
24,11,17,70,37.40344197197376
25,11,23,99,37.13626930022939
26,12,13,54,37.65700972825613
27,12,19,72,37.37884716291769
28,13,0,44,37.89464724478612
29,13,18,96,37.157049187586125
30,13,20,53,37.67726176747924
31,14,2,66,37.45659545688316
32,14,9,60,37.54798891034722
33,15,23,82,37.27216763919369
34,16,0,68,37.42932324357242
35,16,4,45,37.86683286322227
36,16,23,82,37.27216763919369
37,17,1,51,37.719825426798955
38,17,20,59,37.56480622110088
39,17,22,75,37.34416348834902
40,19,4,78,37.31188354017956
41,19,11,52,37.69818875730294
42,19,16,60,37.54798891034722
43,19,21,51,37.719825426798955
44,20,4,44,37.89464724478612
45,20,17,82,37.27216763919369
46,22,1,96,37.157049187586125
47,22,11,62,37.51579094120173
48,22,16,50,37.74220895753981
49,23,17,49,37.765379206429685
