id,source,destination,data_rates,TR
0,0,8,86,37.23580682328201
1,0,18,88,37.218753825231495
2,0,21,43,37.923559769910796
3,1,0,56,37.618402662930386
4,1,3,41,37.98495467139333
5,1,10,93,37.17905255304339
6,1,16,96,37.157049187586125
7,3,8,65,37.47078897704576
8,4,3,63,37.500369601818775
9,6,13,77,37.32239214361373
10,6,16,78,37.31188354017956
11,7,11,66,37.45659545688316
12,8,9,80,37.29157767030629
13,8,17,62,37.51579094120173
14,8,20,99,37.13626930022939
15,8,21,83,37.26278013980199
16,9,8,55,37.63740016232012
17,9,14,77,37.32239214361373
18,9,22,92,37.18667783981465
19,11,5,48,37.78937895353953
20,11,7,85,37.24460610873838
21,11,8,44,37.89464724478612
22,11,19,43,37.923559769910796
23,11,20,51,37.719825426798955
24,12,14,54,37.65700972825613
25,12,18,74,37.355444609170476
26,13,8,68,37.42932324357242
27,13,8,57,37.59998873008728
28,13,19,91,37.19445585623754
29,13,22,92,37.18667783981465
30,13,23,43,37.923559769910796
31,14,18,67,37.442778513285106
32,15,5,91,37.19445585623754
33,15,12,54,37.65700972825613
34,15,21,74,37.355444609170476
35,16,17,56,37.618402662930386
36,17,10,85,37.24460610873838
37,17,16,88,37.218753825231495
38,18,3,74,37.355444609170476
39,18,5,45,37.86683286322227
40,18,22,94,37.171575521554416
41,18,23,71,37.39098987287112
42,20,1,92,37.18667783981465
43,20,21,94,37.171575521554416
44,21,3,54,37.65700972825613
45,21,5,63,37.500369601818775
46,21,12,66,37.45659545688316
47,21,13,94,37.171575521554416
48,22,10,79,37.301614770683834
49,23,9,70,37.40344197197376
